source,reason,duplicate_strategy,date,gender,level,surface,tourney_name,round,api_match_id,api_event_key,winner_api_key,winner_api_name,winner_mapping_status,winner_sackmann_key,winner_sackmann_key_original,loser_api_key,loser_api_name,loser_mapping_status,loser_sackmann_key,loser_sackmann_key_original,sackmann_match_id,canonical_match_id,mapped_winner_key,mapped_loser_key
,,,2026-06-12,women,qualifying,clay,W35 San Gregorio 3 (Italy),W35 San Gregorio 3 - Quarter-finals,api_tennis:12135834,12135834,women:api:170,Aurora Zantedeschi,auto_mapped,women:sackmann:215878,women:sackmann:215878,women:api:15681,Alessandra Mazzola,auto_mapped,women:sackmann:220306,women:sackmann:220306,,tle:0ff823a56180ac7a47de16de,women:sackmann:215878,women:sackmann:220306
,,,2026-06-12,women,qualifying,grass,W50 Hurghada (Egypt),W50 Hurghada - Quarter-finals,api_tennis:12135835,12135835,women:api:9264,Polina Iatcenko,auto_mapped,women:sackmann:223325,women:sackmann:223325,women:api:49617,Sara Milanese,auto_mapped,women:sackmann:239460,women:sackmann:239460,,tle:a0a7af856ac1991d276f74d1,women:sackmann:223325,women:sackmann:239460
,,,2026-06-12,women,qualifying,grass,W50 Hurghada (Egypt),W50 Hurghada - Quarter-finals,api_tennis:12135836,12135836,women:api:2295,Martyna Kubka,auto_mapped,women:sackmann:221243,women:sackmann:221243,women:api:72,Viktoria Morvayova,auto_mapped,women:sackmann:215077,women:sackmann:215077,,tle:c32921bc2d7bfcb6ddef13ca,women:sackmann:221243,women:sackmann:215077
,,,2026-06-12,women,qualifying,grass,W50 Hurghada (Egypt),W50 Hurghada - Quarter-finals,api_tennis:12135837,12135837,women:api:24736,Gabriela Knutson,auto_mapped,women:sackmann:213873,women:sackmann:213873,women:api:101,Valentina Ryser,auto_mapped,women:sackmann:220489,women:sackmann:220489,,tle:1897e6d1bf40b3abefd16481,women:sackmann:213873,women:sackmann:220489
,,,2026-06-12,women,qualifying,grass,W50 Hurghada (Egypt),W50 Hurghada - Quarter-finals,api_tennis:12135838,12135838,women:api:1122,Anastasia Tikhonova,auto_mapped,women:sackmann:221073,women:sackmann:221073,women:api:8362,Sandra Samir,auto_mapped,women:sackmann:211529,women:sackmann:211529,,tle:5fb49018b358f2e99b3a242b,women:sackmann:221073,women:sackmann:211529
,,,2026-06-12,women,itf,clay,W75 Ceska Lipa,W75 Ceska Lipa - 1/8-finals,api_tennis:12135842,12135842,women:api:67747,Ruxandra Bertea Elena,auto_mapped,women:sackmann:246493,women:sackmann:246493,women:api:459,Kathinka von Deichmann,auto_mapped,women:sackmann:210303,women:sackmann:210303,,tle:519f4748b4a7e9e5410f3854,women:sackmann:246493,women:sackmann:210303
,,,2026-06-12,men,qualifying,clay,Lyon,Lyon - Quarter-finals,api_tennis:12135843,12135843,men:api:1735,Elahi Galan Daniel,auto_mapped,men:sackmann:123755,men:sackmann:123755,men:api:1205,Kimmer Coppejans,auto_mapped,men:sackmann:106293,men:sackmann:106293,,tle:3125af00af534b94319a9ba1,men:sackmann:123755,men:sackmann:106293
,,,2026-06-12,women,qualifying,clay,W35 Casablanca,W35 Casablanca - Quarter-finals,api_tennis:12135844,12135844,women:api:22522,Aran Teixido Garcia,auto_mapped,women:sackmann:220163,women:sackmann:220163,women:api:18071,Maria Garcia Cid,auto_mapped,women:sackmann:225850,women:sackmann:225850,,tle:75252294d6b7a1b9d515d3cd,women:sackmann:220163,women:sackmann:225850
,,,2026-06-12,men,itf,clay,M25 Kiseljak,M25 Kiseljak - 1/8-finals,api_tennis:12135846,12135846,men:api:4254,Sergi Perez Contri,auto_mapped,men:sackmann:133997,men:sackmann:133997,men:api:58961,Yanis Ghazouani Durand,auto_mapped,men:sackmann:211901,men:sackmann:211901,,tle:a35966c8bec0355117b22e78,men:sackmann:133997,men:sackmann:211901
,,,2026-06-12,women,qualifying,clay,W15 Madrid 2,W15 Madrid 2 - Quarter-finals,api_tennis:12136030,12136030,women:api:16110,Carmen Gallardo Guevara,auto_mapped,women:sackmann:222239,women:sackmann:222239,women:api:74878,Neus Torner Sensano,auto_mapped,women:sackmann:269717,women:sackmann:269717,,tle:00c4bd6e9afdd39cdc37c510,women:sackmann:222239,women:sackmann:269717
,,,2026-06-12,women,qualifying,clay,W15 Madrid 2,W15 Madrid 2 - Quarter-finals,api_tennis:12136031,12136031,women:api:24523,Marta Soriano Santiago,auto_mapped,women:sackmann:259105,women:sackmann:259105,women:api:69067,Margaux Maquet,auto_mapped,women:sackmann:220875,women:sackmann:220875,,tle:7319ca2a26a33de32958e41e,women:sackmann:259105,women:sackmann:220875
,,,2026-06-12,women,qualifying,clay,W15 Madrid 2,W15 Madrid 2 - Quarter-finals,api_tennis:12136032,12136032,women:api:58496,Ruth Roura Llaverias,auto_mapped,women:sackmann:260763,women:sackmann:260763,women:api:149,Maileen Nuudi,auto_mapped,women:sackmann:216119,women:sackmann:216119,,tle:132370bd5e9206557ae5114c,women:sackmann:260763,women:sackmann:216119
,,,2026-06-12,women,qualifying,clay,W15 Madrid 2,W15 Madrid 2 - Quarter-finals,api_tennis:12136033,12136033,women:api:74857,B. Ivanova,auto_mapped,women:sackmann:269716,women:sackmann:269716,women:api:90841,Maria Coromina Boluda Alba,auto_mapped,women:sackmann:269270,women:sackmann:269270,,tle:3a7f33cbccff5e66807413f7,women:sackmann:269716,women:sackmann:269270
,,,2026-06-12,women,qualifying,grass,Hertogenbosch,WTA Hertogenbosch - Quarter-finals,api_tennis:12136034,12136034,women:api:2801,Barbora Krejcikova,auto_mapped,women:sackmann:206252,women:sackmann:206252,women:api:1151,Gabriela Ruse Elena,auto_mapped,women:sackmann:211817,women:sackmann:211817,,tle:6d42227362ba8c3ed7734a65,women:sackmann:206252,women:sackmann:211817
,,,2026-06-12,men,qualifying,grass,Hertogenbosch,ATP Hertogenbosch - Quarter-finals,api_tennis:12136035,12136035,men:api:438,Adrian Mannarino,auto_mapped,men:sackmann:105173,men:sackmann:105173,men:api:590,Zhizhen Zhang,auto_mapped,men:sackmann:111190,men:sackmann:111190,,tle:2899af3dd7cc3c60d76f6533,men:sackmann:105173,men:sackmann:111190
,,,2026-06-12,men,qualifying,grass,Hertogenbosch,ATP Hertogenbosch - Quarter-finals,api_tennis:12136036,12136036,men:api:1096,Kamil Majchrzak,auto_mapped,men:sackmann:111794,men:sackmann:111794,men:api:2073,Felix Auger-Aliassime,auto_mapped,men:sackmann:200000,men:sackmann:200000,,tle:c2f39b8e5998e3834dca75da,men:sackmann:111794,men:sackmann:200000
,,,2026-06-12,men,qualifying,clay,Stuttgart,ATP Stuttgart - Quarter-finals,api_tennis:12136037,12136037,men:api:2959,Jiri Lehecka,auto_mapped,men:sackmann:208103,men:sackmann:208103,men:api:2846,Frances Tiafoe,auto_mapped,men:sackmann:126207,men:sackmann:126207,,tle:0e6f48fc3499cd3dc7fde0e5,men:sackmann:208103,men:sackmann:126207
,,,2026-06-12,men,qualifying,clay,Bratislava,Bratislava - Quarter-finals,api_tennis:12136040,12136040,men:api:2406,Taro Daniel,auto_mapped,men:sackmann:106121,men:sackmann:106121,men:api:367,Zsombor Piros,auto_mapped,men:sackmann:200436,men:sackmann:200436,,tle:90265544796f45c07a57cebe,men:sackmann:106121,men:sackmann:200436
,,,2026-06-12,men,qualifying,clay,Bratislava,Bratislava - Quarter-finals,api_tennis:12136041,12136041,men:api:566,Alexander Shevchenko,auto_mapped,men:sackmann:207686,men:sackmann:207686,men:api:31143,M. Mrva,auto_mapped,men:sackmann:211617,men:sackmann:211617,,tle:46a6c38a2f403c6ba14bc426,men:sackmann:207686,men:sackmann:211617
,,,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,M15 Curtea de Arges - Quarter-finals,api_tennis:12136044,12136044,men:api:15768,Mihai Papoe Radu,auto_mapped,men:sackmann:208457,men:sackmann:208457,men:api:1265,Marlon Vankan,auto_mapped,men:sackmann:207535,men:sackmann:207535,,tle:7f01358996e5d55b0edd9ab1,men:sackmann:208457,men:sackmann:207535
,,,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,M15 Curtea de Arges - Quarter-finals,api_tennis:12136045,12136045,men:api:14088,Fernando Rubio Fierros Alan,auto_mapped,men:sackmann:200214,men:sackmann:200214,men:api:58948,Fadi Bidan,auto_mapped,men:sackmann:149266,men:sackmann:149266,,tle:4b49a2a99a3baebb1e453d95,men:sackmann:200214,men:sackmann:149266
,,,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,M15 Curtea de Arges - Quarter-finals,api_tennis:12136046,12136046,men:api:63409,Anas Mazdrashki,auto_mapped,men:sackmann:212748,men:sackmann:212748,men:api:2015,Sebastian Gima,auto_mapped,men:sackmann:209142,men:sackmann:209142,,tle:10cee2ac13a71cc94155b732,men:sackmann:212748,men:sackmann:209142
,,,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,M15 Curtea de Arges - Quarter-finals,api_tennis:12136047,12136047,men:api:38014,Adrian Andreescu Stefan,auto_mapped,men:sackmann:210650,men:sackmann:210650,men:api:63401,Horia Haita Stefan,auto_mapped,men:sackmann:213066,men:sackmann:213066,,tle:a3d88b81dfa9263fa020663c,men:sackmann:210650,men:sackmann:213066
,,,2026-06-12,women,qualifying,hard,W15 Monastir 17,W15 Monastir 17 - Quarter-finals,api_tennis:12136050,12136050,women:api:63416,Victoria Milovanova,auto_mapped,women:sackmann:269870,women:sackmann:269870,women:api:49584,Julie Myatovic,auto_mapped,women:sackmann:260204,women:sackmann:260204,,tle:e736dc3b61229e7ce8aeebd5,women:sackmann:269870,women:sackmann:260204
,,,2026-06-12,women,qualifying,hard,W15 Monastir 17,W15 Monastir 17 - Quarter-finals,api_tennis:12136051,12136051,women:api:87740,Min Ha Sun,auto_mapped,women:sackmann:223046,women:sackmann:223046,women:api:18145,Alice Battesti,auto_mapped,women:sackmann:221963,women:sackmann:221963,,tle:28d38cf8e0e2be7e9effb626,women:sackmann:223046,women:sackmann:221963
,,,2026-06-12,women,qualifying,hard,W15 Monastir 17,W15 Monastir 17 - Quarter-finals,api_tennis:12136052,12136052,women:api:54119,Aspen Schuman,auto_mapped,women:sackmann:260767,women:sackmann:260767,women:api:14669,Nikola Daubnerova,auto_mapped,women:sackmann:233743,women:sackmann:233743,,tle:8ee1a0c6b9edaba5c56aafa6,women:sackmann:260767,women:sackmann:233743
,,,2026-06-12,women,qualifying,hard,W15 Monastir 17,W15 Monastir 17 - Quarter-finals,api_tennis:12136053,12136053,women:api:24413,Lourdes Ayala,auto_mapped,women:sackmann:236968,women:sackmann:236968,women:api:38893,Chiara Fornasieri,auto_mapped,women:sackmann:238071,women:sackmann:238071,,tle:f586b7b1220bd48a876c00d1,women:sackmann:236968,women:sackmann:238071
,,,2026-06-12,men,qualifying,hard,M15 Monastir 22,M15 Monastir 22 - Quarter-finals,api_tennis:12136058,12136058,men:api:7014,Marcus Walters,auto_mapped,men:sackmann:126971,men:sackmann:126971,men:api:798,Aziz Dougaz,auto_mapped,men:sackmann:144826,men:sackmann:144826,,tle:7515ea3b125fed3729132a0d,men:sackmann:126971,men:sackmann:144826
,,,2026-06-12,men,qualifying,hard,M15 Monastir 22,M15 Monastir 22 - Quarter-finals,api_tennis:12136059,12136059,men:api:17585,Roger Pascual Ferra,auto_mapped,men:sackmann:212837,men:sackmann:212837,men:api:793,Ryuki Matsuda,auto_mapped,men:sackmann:207987,men:sackmann:207987,,tle:65a908094ee65eda45d83f57,men:sackmann:212837,men:sackmann:207987
,,,2026-06-12,men,qualifying,hard,M15 Monastir 22,M15 Monastir 22 - Quarter-finals,api_tennis:12136060,12136060,men:api:73861,Dominick Mosejczuk,auto_mapped,men:sackmann:213771,men:sackmann:213771,men:api:976,Diego Fernandez Flores,auto_mapped,men:sackmann:208057,men:sackmann:208057,,tle:297035f6ae4be69e36520089,men:sackmann:213771,men:sackmann:208057
,,,2026-06-12,men,qualifying,hard,M15 Monastir 22,M15 Monastir 22 - Quarter-finals,api_tennis:12136061,12136061,men:api:38101,Cesar Bouchelaghem,auto_mapped,men:sackmann:210726,men:sackmann:210726,men:api:26613,Paul Barbier Gazeu,auto_mapped,men:sackmann:210746,men:sackmann:210746,,tle:150f842cacc72a41c7ee58d6,men:sackmann:210726,men:sackmann:210746
,,,2026-06-12,men,qualifying,hard,M15 Vaasa,M15 Vaasa - Quarter-finals,api_tennis:12136062,12136062,men:api:1313,Filip Peliwo,auto_mapped,men:sackmann:106290,men:sackmann:106290,men:api:17612,Matt Ponchet,auto_mapped,men:sackmann:210328,men:sackmann:210328,,tle:574073ffbb1445c6c9960cd1,men:sackmann:106290,men:sackmann:210328
,,,2026-06-12,men,qualifying,hard,M15 Vaasa,M15 Vaasa - Quarter-finals,api_tennis:12136063,12136063,men:api:37988,Leonardo Rossi,auto_mapped,men:sackmann:210223,men:sackmann:210223,men:api:68003,Moritz Kudernatsch,auto_mapped,men:sackmann:212899,men:sackmann:212899,,tle:8dc4b486822042bbfe6eafa2,men:sackmann:210223,men:sackmann:212899
,,,2026-06-12,men,qualifying,hard,M15 Vaasa,M15 Vaasa - Quarter-finals,api_tennis:12136064,12136064,men:api:30582,Joaquin Guilleme,auto_mapped,men:sackmann:213603,men:sackmann:213603,men:api:55587,Linus Lagerbohm,auto_mapped,men:sackmann:210631,men:sackmann:210631,,tle:c570a8469d919107970107e0,men:sackmann:213603,men:sackmann:210631
,,,2026-06-12,men,qualifying,hard,M15 Vaasa,M15 Vaasa - Quarter-finals,api_tennis:12136065,12136065,men:api:38125,Guillaume Dalmasso,auto_mapped,men:sackmann:211409,men:sackmann:211409,men:api:82368,Tom Zeuch,auto_mapped,men:sackmann:206216,men:sackmann:206216,,tle:32d8e869873120d2c6324176,men:sackmann:211409,men:sackmann:206216
,,,2026-06-12,men,qualifying,hard,M25 Martos,M25 Martos - Quarter-finals,api_tennis:12136068,12136068,men:api:103442,Pablo Perez Ramos,auto_mapped,men:sackmann:214558,men:sackmann:214558,men:api:1266,Alberto Barroso Campos,auto_mapped,men:sackmann:132744,men:sackmann:132744,,tle:a1b51fc8a7e3a957df83e609,men:sackmann:214558,men:sackmann:132744
,,,2026-06-12,men,qualifying,clay,M25 Varnamo,M25 Varnamo - Quarter-finals,api_tennis:12136071,12136071,men:api:848,Sandro Kopp,auto_mapped,men:sackmann:207491,men:sackmann:207491,men:api:9110,Max Wiskandt,auto_mapped,men:sackmann:208328,men:sackmann:208328,,tle:79945d8e46f415a58c4e313a,men:sackmann:207491,men:sackmann:208328
,,,2026-06-12,women,qualifying,clay,W15 Kursumlijska Banja 4,W15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136074,12136074,women:api:13411,Anastasia Zolotareva,auto_mapped,women:sackmann:221209,women:sackmann:221209,women:api:67385,I. Ivanovic,auto_mapped,women:sackmann:266569,women:sackmann:266569,,tle:f058e2b4ae4d87f6c3287c41,women:sackmann:221209,women:sackmann:266569
,,,2026-06-12,women,qualifying,clay,W15 Kursumlijska Banja 4,W15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136075,12136075,women:api:2526,Ksenia Zaytseva,auto_mapped,women:sackmann:257874,women:sackmann:257874,women:api:40214,Karine Sarkisova,auto_mapped,women:sackmann:215015,women:sackmann:215015,,tle:575c144009badff9ce344699,women:sackmann:257874,women:sackmann:215015
,,,2026-06-12,women,qualifying,clay,W15 Kursumlijska Banja 4,W15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136076,12136076,women:api:2265,Marie Mettraux,auto_mapped,women:sackmann:221062,women:sackmann:221062,women:api:52257,Anja Stankovic,auto_mapped,women:sackmann:244087,women:sackmann:244087,,tle:6febca77bb940b0e5a729887,women:sackmann:221062,women:sackmann:244087
,,,2026-06-12,women,qualifying,clay,W15 Kursumlijska Banja 4,W15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136077,12136077,women:api:52688,Ottavia Ghirardato Emma,auto_mapped,women:sackmann:264270,women:sackmann:264270,women:api:38670,Mia Horvit,auto_mapped,women:sackmann:213551,women:sackmann:213551,,tle:fbfc0c8f19afb9fab13cccc0,women:sackmann:264270,women:sackmann:213551
,,,2026-06-12,men,qualifying,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136080,12136080,men:api:37896,Branko Djuric,auto_mapped,men:sackmann:210025,men:sackmann:210025,men:api:52645,Nicolas Jadoun,auto_mapped,men:sackmann:212171,men:sackmann:212171,,tle:0994893f7337e0ea89e15833,men:sackmann:210025,men:sackmann:212171
,,,2026-06-12,men,qualifying,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136081,12136081,men:api:29714,Stefano D'Agostino,manual_mapped,men:sackmann:208806,men:sackmann:208806,men:api:70094,Carlos Giraldi,auto_mapped,men:sackmann:211600,men:sackmann:211600,,tle:0db4251319f8d6f5fedd3c3c,men:sackmann:208806,men:sackmann:211600
,,,2026-06-12,men,qualifying,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136082,12136082,men:api:382,Sean Cuenin,auto_mapped,men:sackmann:209952,men:sackmann:209952,men:api:14638,Nikita Mashtakov,manual_mapped,men:sackmann:200125,men:sackmann:200125,,tle:4852a2af1960b3f0845dcf09,men:sackmann:209952,men:sackmann:200125
,,,2026-06-12,men,qualifying,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136083,12136083,men:api:61814,Carles Cordoba,auto_mapped,men:sackmann:213059,men:sackmann:213059,men:api:51626,Marko Maksimovic,auto_mapped,men:sackmann:210554,men:sackmann:210554,,tle:c68143d415634e28b73a7e21,men:sackmann:213059,men:sackmann:210554
,,,2026-06-12,men,qualifying,clay,M15 Nyiregyhaza,M15 Nyiregyhaza - Quarter-finals,api_tennis:12136086,12136086,men:api:13694,John Sperle,auto_mapped,men:sackmann:210145,men:sackmann:210145,men:api:100794,Nikita Belozertsev,manual_mapped,men:sackmann:212756,men:sackmann:212756,,tle:423ca924fa10e5197410a517,men:sackmann:210145,men:sackmann:212756
,,,2026-06-12,men,qualifying,clay,M15 Nyiregyhaza,M15 Nyiregyhaza - Quarter-finals,api_tennis:12136087,12136087,men:api:974,Jose Gutierrez Oscar,auto_mapped,men:sackmann:121264,men:sackmann:121264,men:api:58191,Patrik Meszaros,auto_mapped,men:sackmann:211536,men:sackmann:211536,,tle:49c3eac1d4e8da4b63b21db3,men:sackmann:121264,men:sackmann:211536
,,,2026-06-12,men,qualifying,clay,M15 Nyiregyhaza,M15 Nyiregyhaza - Quarter-finals,api_tennis:12136088,12136088,men:api:55032,Yannik Kelm,auto_mapped,men:sackmann:212025,men:sackmann:212025,men:api:15664,Peter Makk,auto_mapped,men:sackmann:207407,men:sackmann:207407,,tle:8c14ece2b8504b752417ff08,men:sackmann:212025,men:sackmann:207407
,,,2026-06-12,men,qualifying,clay,M15 Nyiregyhaza,M15 Nyiregyhaza - Quarter-finals,api_tennis:12136089,12136089,men:api:13823,Attila Boros,auto_mapped,men:sackmann:210236,men:sackmann:210236,men:api:8649,Orlando Fellin Pietro,auto_mapped,men:sackmann:209165,men:sackmann:209165,,tle:18449de3602465b8c82064d1,men:sackmann:210236,men:sackmann:209165
,,,2026-06-12,women,qualifying,hard,W15 Tokyo,W15 Tokyo - Quarter-finals,api_tennis:12136091,12136091,women:api:13333,Mayuka Aikawa,auto_mapped,women:sackmann:219892,women:sackmann:219892,women:api:13810,Eri Shimizu,auto_mapped,women:sackmann:215592,women:sackmann:215592,,tle:78b9532591489d7f0e9ec979,women:sackmann:219892,women:sackmann:215592
,,,2026-06-12,women,qualifying,hard,W15 Tokyo,W15 Tokyo - Quarter-finals,api_tennis:12136092,12136092,women:api:49582,Kayo Nishimura,auto_mapped,women:sackmann:260613,women:sackmann:260613,women:api:37889,Mao Mushika,auto_mapped,women:sackmann:239446,women:sackmann:239446,,tle:1ae0a2eb6c5fb3931cc5e2e2,women:sackmann:260613,women:sackmann:239446
,,,2026-06-12,women,qualifying,hard,W15 Tokyo,W15 Tokyo - Quarter-finals,api_tennis:12136093,12136093,women:api:13990,Ikumi Yamazaki,auto_mapped,women:sackmann:221265,women:sackmann:221265,women:api:53278,Natsuki Yoshimoto,auto_mapped,women:sackmann:264144,women:sackmann:264144,,tle:208451519569281f8e53e8c4,women:sackmann:221265,women:sackmann:264144
,,,2026-06-12,women,qualifying,hard,W15 Tokyo,W15 Tokyo - Quarter-finals,api_tennis:12136094,12136094,women:api:39077,Hikaru Sato,auto_mapped,women:sackmann:221141,women:sackmann:221141,women:api:61695,Yuno Kitahara,auto_mapped,women:sackmann:263881,women:sackmann:263881,,tle:37253e09d13d32dcc4f35fc3,women:sackmann:221141,women:sackmann:263881
,,,2026-06-12,men,qualifying,hard,M15 Tokyo,M15 Tokyo - Quarter-finals,api_tennis:12136097,12136097,men:api:37932,Jangjun Kim,auto_mapped,men:sackmann:211484,men:sackmann:211484,men:api:5515,Jumpei Yamasaki,auto_mapped,men:sackmann:126135,men:sackmann:126135,,tle:7ba1157e0af3307cddc4196f,men:sackmann:211484,men:sackmann:126135
,,,2026-06-12,men,qualifying,hard,M15 Tokyo,M15 Tokyo - Quarter-finals,api_tennis:12136098,12136098,men:api:39537,Naoya Honda,auto_mapped,men:sackmann:211897,men:sackmann:211897,men:api:2018,Taisei Ichikawa,auto_mapped,men:sackmann:207383,men:sackmann:207383,,tle:1e8f8cfb109f61ee5c4a479b,men:sackmann:211897,men:sackmann:207383
,,,2026-06-12,men,qualifying,hard,M15 Tokyo,M15 Tokyo - Quarter-finals,api_tennis:12136099,12136099,men:api:13697,Hikaru Shiraishi,auto_mapped,men:sackmann:202113,men:sackmann:202113,men:api:711,Kosuke Ogura,auto_mapped,men:sackmann:202124,men:sackmann:202124,,tle:fa159b8a7643daa24d35b0c7,men:sackmann:202113,men:sackmann:202124
,,,2026-06-12,men,qualifying,hard,M15 Tokyo,M15 Tokyo - Quarter-finals,api_tennis:12136100,12136100,men:api:60067,Alan Magadan,auto_mapped,men:sackmann:209246,men:sackmann:209246,men:api:7078,Jake Delaney,auto_mapped,men:sackmann:117359,men:sackmann:117359,,tle:11a2c9936888ab84e58ba964,men:sackmann:209246,men:sackmann:117359
,,,2026-06-12,women,qualifying,clay,W35 Casablanca,W35 Casablanca - Quarter-finals,api_tennis:12136104,12136104,women:api:65718,Luna Vujovic,auto_mapped,women:sackmann:266851,women:sackmann:266851,women:api:144,Carlota Martinez Cirez,auto_mapped,women:sackmann:220781,women:sackmann:220781,,tle:1c29e17822dea85e4e5cb134,women:sackmann:266851,women:sackmann:220781
,,,2026-06-12,women,qualifying,clay,W35 Casablanca,W35 Casablanca - Quarter-finals,api_tennis:12136105,12136105,women:api:15593,Nina Vargova,auto_mapped,women:sackmann:233747,women:sackmann:233747,women:api:1348,Martina Colmegna,auto_mapped,women:sackmann:211820,women:sackmann:211820,,tle:8501c8ceabf9fd0f527c2aa3,women:sackmann:233747,women:sackmann:211820
,,,2026-06-12,women,qualifying,clay,W35 Casablanca,W35 Casablanca - Quarter-finals,api_tennis:12136106,12136106,women:api:13258,Emma Lene,auto_mapped,women:sackmann:215778,women:sackmann:215778,women:api:75890,Ekaterina Perelygina,auto_mapped,women:sackmann:261071,women:sackmann:261071,,tle:0e93752a1ec009fc4501564e,women:sackmann:215778,women:sackmann:261071
,,,2026-06-12,women,qualifying,clay,W15 Merzig,W15 Merzig - Quarter-finals,api_tennis:12136107,12136107,women:api:7413,Marie Weckerle,auto_mapped,women:sackmann:220946,women:sackmann:220946,women:api:89639,Leonie Schuknecht,auto_mapped,women:sackmann:269943,women:sackmann:269943,,tle:891971ba2306817379d194bf,women:sackmann:220946,women:sackmann:269943
,,,2026-06-12,women,qualifying,clay,W15 Merzig,W15 Merzig - Quarter-finals,api_tennis:12136108,12136108,women:api:80301,Tamila Gadamauri,auto_mapped,women:sackmann:260446,women:sackmann:260446,women:api:53,Luisa Meyer Auf Der Heide,auto_mapped,women:sackmann:220053,women:sackmann:220053,,tle:3aa0df74c652094e421e9342,women:sackmann:260446,women:sackmann:220053
,,,2026-06-12,women,qualifying,clay,W15 Merzig,W15 Merzig - Quarter-finals,api_tennis:12136109,12136109,women:api:74837,Valentina Steiner,auto_mapped,women:sackmann:260296,women:sackmann:260296,women:api:13036,Agustina Chlpac,auto_mapped,women:sackmann:214605,women:sackmann:214605,,tle:6e589d48db932fa64069d812,women:sackmann:260296,women:sackmann:214605
,,,2026-06-12,women,qualifying,clay,W15 Merzig,W15 Merzig - Quarter-finals,api_tennis:12136110,12136110,women:api:57345,Eva Bennemann,auto_mapped,women:sackmann:266622,women:sackmann:266622,women:api:11488,Pia Lovric,auto_mapped,women:sackmann:222458,women:sackmann:222458,,tle:0a00489fbca6ff70f8256347,women:sackmann:266622,women:sackmann:222458
,,,2026-06-12,women,qualifying,clay,W75 Ceska Lipa,W75 Ceska Lipa - Quarter-finals,api_tennis:12136113,12136113,women:api:162,Wilda Hennemann Caijsa,auto_mapped,women:sackmann:216385,women:sackmann:216385,women:api:8975,Lucie Havlickova,auto_mapped,women:sackmann:222980,women:sackmann:222980,,tle:bac145ed82f20bba52d0c1c9,women:sackmann:216385,women:sackmann:222980
,,,2026-06-12,women,qualifying,hard,W50 Guimaraes,W50 Guimaraes - Quarter-finals,api_tennis:12136116,12136116,women:api:30106,Savannah Broadus,auto_mapped,women:sackmann:221221,women:sackmann:221221,women:api:97,Matilde Jorge,auto_mapped,women:sackmann:221164,women:sackmann:221164,,tle:c08052e37ae34bbff9735425,women:sackmann:221221,women:sackmann:221164
,,,2026-06-12,women,qualifying,hard,W50 Guimaraes,W50 Guimaraes - Quarter-finals,api_tennis:12136117,12136117,women:api:7520,Manon Leonard,auto_mapped,women:sackmann:215807,women:sackmann:215807,women:api:6701,Katherine Sebov,auto_mapped,women:sackmann:214684,women:sackmann:214684,,tle:c7583098cb440f8673c68349,women:sackmann:215807,women:sackmann:214684
,,,2026-06-12,women,qualifying,hard,W50 Guimaraes,W50 Guimaraes - Quarter-finals,api_tennis:12136118,12136118,women:api:9265,Aliona Falei,auto_mapped,women:sackmann:221434,women:sackmann:221434,women:api:1410,Francisca Jorge,auto_mapped,women:sackmann:216055,women:sackmann:216055,,tle:d5b067115472b7a0c51ee569,women:sackmann:221434,women:sackmann:216055
,,,2026-06-12,women,qualifying,hard,W50 Guimaraes,W50 Guimaraes - Quarter-finals,api_tennis:12136119,12136119,women:api:13326,Katarina Kuzmova,auto_mapped,women:sackmann:221382,women:sackmann:221382,women:api:185,Ariana Arseneault,auto_mapped,women:sackmann:220502,women:sackmann:220502,,tle:4b4fbbdf0594b7906f6d9d9a,women:sackmann:221382,women:sackmann:220502
,,,2026-06-12,men,qualifying,clay,M25 Ceska Lipa,M25 Ceska Lipa - Quarter-finals,api_tennis:12136120,12136120,men:api:38839,Jan Kumstat,auto_mapped,men:sackmann:211618,men:sackmann:211618,men:api:7349,Marvin Moeller,auto_mapped,men:sackmann:202359,men:sackmann:202359,,tle:775327d0faa7d650dd716313,men:sackmann:211618,men:sackmann:202359
,,,2026-06-12,men,qualifying,clay,M25 Ceska Lipa,M25 Ceska Lipa - Quarter-finals,api_tennis:12136121,12136121,men:api:1177,Oleksii Krutykh,auto_mapped,men:sackmann:208071,men:sackmann:208071,men:api:4741,Pedro Sakamoto,auto_mapped,men:sackmann:106203,men:sackmann:106203,,tle:4ff6a7bdb92b367489c1df1b,men:sackmann:208071,men:sackmann:106203
