pick_id,date,time,gender,tour_level,tournament,round,match,bet,player_name,opponent_name,player_key,opponent_key,player_api_key,opponent_api_key,player_canonical_key,opponent_canonical_key,mapping_status,match_status,prediction_match_id,winner_key,loser_key,winner_name,loser_name,surface,level,picked_side_in_prediction,old_model_prob,old_implied_prob,old_edge,odds,stake,result,old_profit,old_roi,elo_prob_pick,elo_pick_prob,elo_selected_side,elo_agrees_with_old_pick,elo_implied_prob,elo_edge,elo_min_level_matches,elo_min_surface_matches,elo_eligible,elo_no_bet_reason,winner_level_matches,loser_level_matches,winner_surface_matches,loser_surface_matches,player_last10_win_rate,opponent_last10_win_rate,last10_win_rate_diff,h2h_matches,h2h_player_wins,h2h_opponent_wins,favorite_type,confidence,quality_score,best_bookmaker,market_median_odds,bookmakers_used
2010ae12c0fffe14463deae6999443f8,2026-05-22,11:00,women,itf,W50 Portoroz,W50 Portoroz - Quarter-finals,D. Maric - I. Oz,D. Maric,D. Maric,I. Oz,54858,486,women:api:54858,women:api:486,women:sackmann:260017,women:sackmann:213998,mapped,no_prediction_match,,,,,,,,,0.5056,0.3546,0.1509,2.82,1.0,loss,-1.0,-1.0,,,,,0.3546,,,,False,no_prediction_match,,,,,0.8,0.6,0.2,1,0,1,underdog,76.3,83.8,Pncl,2.62,10
6ac1e7eba7c4eab4e2259a5b7a275b22,2026-05-22,11:00,men,itf,M15 Doboj,M15 Doboj - Quarter-finals,D. Obradovic - A. Boros,A. Boros,A. Boros,D. Obradovic,13823,941,men:api:13823,men:api:941,men:sackmann:210236,men:sackmann:207708,mapped,no_prediction_match,,,,,,,,,0.5969,0.4878,0.1091,2.05,1.0,loss,-1.0,-1.0,,,,,0.4878,,,,False,no_prediction_match,,,,,0.6,0.6,0.0,1,0,1,underdog,88,83.7,Pncl,1.91,9
5f65e7fad38be8840dd276dc86bcfc25,2026-05-22,11:30,women,itf,W35 Bol,W35 Bol - Quarter-finals,I. Primorac - T. Lukas,I. Primorac,I. Primorac,T. Lukas,5330,1438,women:api:5330,women:api:1438,women:sackmann:206248,women:sackmann:211329,mapped,no_prediction_match,,,,,,,,,0.66,0.4386,0.2214,2.28,1.5,win,1.92,1.28,,,,,0.4386,,,,False,no_prediction_match,,,,,0.8,0.5,0.3,1,1,0,underdog,88,92.9,Pncl,2.15,10
7e6958995d8392dd213821b30b42de48,2026-05-22,11:40,women,itf,W35 Klagenfurt,W35 Klagenfurt - Semi-finals,A. Mazzola - N. Schunk,A. Mazzola,A. Mazzola,N. Schunk,15681,487,women:api:15681,women:api:487,women:sackmann:220306,women:sackmann:221768,mapped,no_prediction_match,,,,,,,,,0.66,0.4202,0.2398,2.38,1.25,loss,-1.25,-1.0,,,,,0.4202,,,,False,no_prediction_match,,,,,0.7,0.5,0.2,0,0,0,underdog,88,91.4,Betfair,2.25,9
bdf590580a2fcd0a59b44614af59376b,2026-05-22,13:00,women,itf,W35 Estepona (Spain),W35 Estepona - Quarter-finals,A. Gillan - C. Gallardo Guevara,C. Gallardo Guevara,C. Gallardo Guevara,A. Gillan,16110,2565,women:api:16110,women:api:2565,women:sackmann:222239,women:sackmann:216268,mapped,no_prediction_match,,,,,,,,,0.6,0.4762,0.1238,2.1,1.25,loss,-1.25,-1.0,,,,,0.4762,,,,False,no_prediction_match,,,,,0.6,0.4,0.2,0,0,0,underdog,88,88.9,bet365,2.01,10
588f80b01b57fbacb46035bfb110d084,2026-05-22,15:00,men,itf,M15 Hurghada 5 (Egypt),M15 Hurghada 5 - Quarter-finals,K. Ibrahim - M. Molder,K. Ibrahim,K. Ibrahim,M. Molder,675,55148,men:api:675,men:api:55148,,men:sackmann:212533,player_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.66,0.4762,0.1838,2.1,1.25,loss,-1.25,-1.0,,,,,0.4762,,,,False,no_prediction_match,,,,,0.7,0.4,0.3,0,0,0,underdog,88,85.4,Betfair,1.99,5
02f4264e61f1530c0eab38a54df94720,2026-05-22,15:30,men,atp,Geneva,ATP Geneva - Semi-finals,L. Tien - A. Bublik,L. Tien,L. Tien,A. Bublik,10520,1895,men:api:10520,men:api:1895,men:sackmann:210530,men:sackmann:122330,mapped,no_prediction_match,,,,,,,,,0.66,0.431,0.229,2.32,1.5,win,1.98,1.32,,,,,0.431,,,,False,no_prediction_match,,,,,0.5,0.5,0.0,1,1,0,underdog,88,92.9,Pncl,2.24,12
eadd406e4791abf4b3535a30eb1d06dc,2026-05-22,17:30,men,atp,Hamburg,ATP Hamburg - Semi-finals,A. De Minaur - T. Paul,T. Paul,T. Paul,A. De Minaur,1894,1106,men:api:1894,men:api:1106,men:sackmann:126205,men:sackmann:200282,mapped,no_prediction_match,,,,,,,,,0.6,0.431,0.169,2.32,1.5,win,1.98,1.32,,,,,0.431,,,,False,no_prediction_match,,,,,0.8,0.6,0.2,6,5,1,underdog,88,92.9,Superbet,2.13,12
f2a25926a903747b6cb2a8f7746b7a22,2026-05-23,17:00,women,itf,"W50 Pelham, AL","W50 Pelham, AL - Quarter-finals",A. Vergara Rivera - B. Payne,B. Payne,B. Payne,A. Vergara Rivera,82380,23356,women:api:82380,women:api:23356,women:sackmann:270080,women:sackmann:254733,mapped,no_prediction_match,,,,,,,,,0.6,0.4405,0.1595,2.27,1.5,win,1.905,1.27,,,,,0.4405,,,,False,no_prediction_match,,,,,0.7,0.6,0.1,0,0,0,underdog,88,92.9,Pncl,2.16,10
a1c407977308bcc4673bbe9cf344b5e9,2026-05-23,06:00,women,itf,W15 Toyama 2 (Japan),W15 Toyama 2 - Semi-finals,S. Noguchi - R. Matsuda,S. Noguchi,S. Noguchi,R. Matsuda,76009,39924,women:api:76009,women:api:39924,women:sackmann:269866,women:sackmann:259690,mapped,no_prediction_match,,,,,,,,,0.6558,0.5848,0.071,1.71,0.75,win,0.5325,0.71,,,,,0.5848,,,,False,no_prediction_match,,,,,0.7,0.7,0.0,0,0,0,favorite,88,69.7,Marathon,1.6,6
17f48fb1e8479539b3059835bebfdbd4,2026-05-23,11:30,men,challenger,Bengaluru 3 (India) - Qualification,Bengaluru 3 - Final,I. Ivashka - P. Bar Biryukov,P. Bar Biryukov,P. Bar Biryukov,I. Ivashka,14515,432,men:api:14515,men:api:432,men:sackmann:209951,men:sackmann:125802,mapped,no_prediction_match,,,,,,,,,0.4649,0.3571,0.1077,2.8,1.0,win,1.8,1.8,,,,,0.3571,,,,False,no_prediction_match,,,,,0.7,0.7,0.0,0,0,0,underdog,77.0,74.5,Betfair,2.72,7
58621f712dd86b782212d4b5e2aa0583,2026-05-24,06:00,women,itf,W100 Takasaki,W100 Takasaki - Final,Y. Naito - V. Ryser,Y. Naito,Y. Naito,V. Ryser,475,101,women:api:475,women:api:101,women:sackmann:267695,women:sackmann:220489,mapped,no_prediction_match,,,,,,,,,0.6022,0.5,0.1022,2.0,1.0,win,1.0,1.0,,,,,0.5,,,,False,no_prediction_match,,,,,0.8,0.7,0.1,0,0,0,underdog,88,77.5,Betfair,1.9,6
890ff818bdf9eb6ad181d27bac163418,2026-05-24,11:00,men,atp,French Open,ATP French Open - 1/64-finals,P. Llamas Ruiz - T. A. Tirante,P. Llamas Ruiz,P. Llamas Ruiz,T. A. Tirante,987,366,men:api:987,men:api:366,men:sackmann:208010,men:sackmann:202058,mapped,no_prediction_match,,,,,,,,,0.66,0.4762,0.1838,2.1,1.5,loss,-1.5,-1.0,,,,,0.4762,,,,False,no_prediction_match,,,,,0.8,0.6,0.2,1,0,1,underdog,88,92.9,bet365,2.02,11
5a1b1ade837272ba8a7a574ca140b072,2026-05-24,12:30,men,atp,French Open,ATP French Open - 1/64-finals,K. Jacquet - M. Trungelliti,K. Jacquet,K. Jacquet,M. Trungelliti,1335,395,men:api:1335,men:api:395,men:sackmann:208021,men:sackmann:105477,mapped,no_prediction_match,,,,,,,,,0.66,0.5263,0.1337,1.9,1.25,loss,-1.25,-1.0,,,,,0.5263,,,,False,no_prediction_match,,,,,0.7,0.3,0.4,0,0,0,favorite,88,91.4,bet365,1.8,11
93a7822df12fc95f4add2c6aa6f1a016,2026-05-24,13:00,men,atp,French Open,ATP French Open - 1/64-finals,T. M. Etcheverry - N. Borges,N. Borges,N. Borges,T. M. Etcheverry,358,1777,men:api:358,men:api:1777,men:sackmann:132686,men:sackmann:144869,mapped,no_prediction_match,,,,,,,,,0.5148,0.3509,0.1639,2.85,1.25,win,2.3125,1.85,,,,,0.3509,,,,False,no_prediction_match,,,,,0.4,0.5,-0.1,2,0,2,underdog,78.1,84.5,Pncl,2.7,11
d874b0af5de3419fd1e9b521bff89e81,2026-05-24,15:35,men,atp,French Open,ATP French Open - 1/64-finals,Q. Halys - M. Bellucci,M. Bellucci,M. Bellucci,Q. Halys,2112,1925,men:api:2112,men:api:1925,men:sackmann:208233,men:sackmann:111460,mapped,no_prediction_match,,,,,,,,,0.6,0.4425,0.1575,2.26,1.5,loss,-1.5,-1.0,,,,,0.4425,,,,False,no_prediction_match,,,,,0.5,0.4,0.1,1,0,1,underdog,88,92.9,1xBet,2.15,11
dbcdcbeaba2deadf7e908cc857c28dad,2026-05-24,15:30,women,wta,French Open,WTA French Open - 1/64-finals,S. Sorribes Tormo - T. Korpatsch,S. Sorribes Tormo,S. Sorribes Tormo,T. Korpatsch,2910,501,women:api:2910,women:api:501,women:sackmann:204427,women:sackmann:211337,mapped,no_prediction_match,,,,,,,,,0.66,0.4505,0.2095,2.22,1.5,loss,-1.5,-1.0,,,,,0.4505,,,,False,no_prediction_match,,,,,0.8,0.7,0.1,2,2,0,underdog,88,92.9,1xBet,2.12,11
82c5291a6d431c396b7e256b2de28fde,2026-05-24,17:35,men,atp,French Open,ATP French Open - 1/64-finals,H. Dellien - V. Royer,H. Dellien,H. Dellien,V. Royer,2980,954,men:api:2980,men:api:954,men:sackmann:106198,men:sackmann:208316,mapped,no_prediction_match,,,,,,,,,0.66,0.5714,0.0886,1.75,1.0,loss,-1.0,-1.0,,,,,0.5714,,,,False,no_prediction_match,,,,,0.9,0.5,0.4,2,1,1,favorite,88,80.1,Pncl,1.72,11
f78004f96ebd35406c98e8428a3e4831,2026-05-24,18:25,women,wta,French Open,WTA French Open - 1/64-finals,M. Bassols - E. Arango,M. Bassols,M. Bassols,E. Arango,135,1802,women:api:135,women:api:1802,women:sackmann:215453,women:sackmann:215306,mapped,no_prediction_match,,,,,,,,,0.66,0.4902,0.1698,2.04,1.5,win,1.56,1.04,,,,,0.4902,,,,False,no_prediction_match,,,,,0.7,0.4,0.3,0,0,0,underdog,88,92.9,Unibet,1.99,10
7811850fc4815921d0003d04ea47db84,2026-05-24,16:45,women,wta,French Open,WTA French Open - 1/64-finals,S. Bejlek - S. Stephens,S. Stephens,S. Stephens,S. Bejlek,1826,9393,women:api:1826,women:api:9393,,women:sackmann:239383,player_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.6,0.3906,0.2094,2.56,1.25,loss,-1.25,-1.0,,,,,0.3906,,,,False,no_prediction_match,,,,,0.5,0.5,0.0,0,0,0,underdog,88,90.9,1xBet,2.38,11
565a9bf66c53c37622b3cf7b6e4e35b8,2026-05-24,16:50,women,wta,French Open,WTA French Open - 1/64-finals,C. Tauson - D. Snigur,D. Snigur,D. Snigur,C. Tauson,1131,3007,women:api:1131,women:api:3007,women:sackmann:220750,women:sackmann:220704,mapped,no_prediction_match,,,,,,,,,0.6,0.3891,0.2109,2.57,1.25,win,1.9625,1.5699999999999998,,,,,0.3891,,,,False,no_prediction_match,,,,,0.8,0.5,0.3,1,1,0,underdog,88,90.9,Pncl,2.49,11
62b9142453b3b84f00a786aaf66d5931,2026-05-24,09:00,women,itf,W15 Tsaghkadzor,W15 Tsaghkadzor - Final,V. Grammatikopoulou - K. Kroitor,V. Grammatikopoulou,V. Grammatikopoulou,K. Kroitor,504,75363,women:api:504,women:api:75363,women:sackmann:204394,women:sackmann:269755,mapped,no_prediction_match,,,,,,,,,0.5553,0.3802,0.1751,2.63,1.25,loss,-1.25,-1.0,,,,,0.3802,,,,False,no_prediction_match,,,,,0.7,0.7,0.0,0,0,0,underdog,86.6,90.5,Betfair,2.5,10
767ee2ad7b128666d88bf6e566b0d4df,2026-05-24,10:30,men,itf,M15 Kursumlijska Banja 2,M15 Kursumlijska Banja 2 - Final,L. Gagliardo - M. Van Der Meerschen,L. Gagliardo,L. Gagliardo,M. Van Der Meerschen,10021,7999,men:api:10021,men:api:7999,men:sackmann:207682,,opponent_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.66,0.4975,0.1625,2.01,1.25,loss,-1.25,-1.0,,,,,0.4975,,,,False,no_prediction_match,,,,,0.6,0.5,0.1,0,0,0,underdog,88,91.4,Pncl,1.88,9
1c5d3658c6ea0a39df38f220be70b188,2026-05-24,11:00,men,itf,M15 Monastir 19,M15 Monastir 19 - Final,N. Tepmahc - D. De Jonge,N. Tepmahc,N. Tepmahc,D. De Jonge,12632,7498,men:api:12632,men:api:7498,men:sackmann:208168,men:sackmann:207893,mapped,no_prediction_match,,,,,,,,,0.66,0.4444,0.2156,2.25,1.25,loss,-1.25,-1.0,,,,,0.4444,,,,False,no_prediction_match,,,,,0.8,0.6,0.2,0,0,0,underdog,88,88.4,Superbet,2.16,7
e8354cd415e95655747314489c709151,2026-05-24,11:30,men,qualifying,Kosice,Kosice - Semi-finals,P. Sakamoto - L. Angelini,L. Angelini,L. Angelini,P. Sakamoto,15916,4741,men:api:15916,men:api:4741,men:sackmann:149117,men:sackmann:106203,mapped,no_prediction_match,,,,,,,,,0.6,0.3922,0.2078,2.55,1.25,loss,-1.25,-1.0,,,,,0.3922,,,,False,no_prediction_match,,,,,0.5,0.2,0.3,0,0,0,underdog,88,89.4,Unibet,2.37,9
3c21836a4e1de1d3ecb6ddb6b18c0130,2026-05-24,15:25,men,qualifying,Vicenza,Vicenza - Semi-finals,Y. Ghazouani Durand - J. Sels,Y. Ghazouani Durand,Y. Ghazouani Durand,J. Sels,58961,586,men:api:58961,men:api:586,men:sackmann:211901,men:sackmann:125847,mapped,no_prediction_match,,,,,,,,,0.66,0.3636,0.2964,2.75,1.25,loss,-1.25,-1.0,,,,,0.3636,,,,False,no_prediction_match,,,,,0.5,0.2,0.3,0,0,0,underdog,88,90.9,bet365,2.62,11
5775005a6636ac8a83ba25ec75836193,2026-05-24,18:15,men,atp,French Open,ATP French Open - 1/64-finals,L. Sonego - P. Herbert,P. Herbert,P. Herbert,L. Sonego,1748,2843,men:api:1748,men:api:2843,men:sackmann:105732,men:sackmann:132283,mapped,no_prediction_match,,,,,,,,,0.6,0.3636,0.2364,2.75,1.25,loss,-1.25,-1.0,,,,,0.3636,,,,False,no_prediction_match,,,,,0.5,0.3,0.2,0,0,0,underdog,88,90.9,bet365,2.69,10
10185282970853d8ca0861827f26be42,2026-05-25,10:00,men,qualifying,Kosice,Kosice - Final,A. Ayeni - I. Ivanov,A. Ayeni,A. Ayeni,I. Ivanov,2481,57825,men:api:2481,men:api:57825,,men:sackmann:129814,player_unmapped:unmapped,no_prediction_match,,,,,,,,,0.66,0.3953,0.2647,2.53,1.0,loss,-1.0,-1.0,,,,,0.3953,,,,False,no_prediction_match,,,,,0.7,0.4,0.3,0,0,0,underdog,88,83.4,Sbo,2.33,5
fc03d54e38ccf19ad3008a59a1930813,2026-05-25,11:00,women,wta,French Open,WTA French Open - 1/64-finals,J. Paolini - D. Yastremska,D. Yastremska,D. Yastremska,J. Paolini,2813,2811,women:api:2813,women:api:2811,women:sackmann:215035,women:sackmann:211148,mapped,matched_by_date_gender_pair,sackmann:women:2026-520:156:211148:215035,women:sackmann:211148,women:sackmann:215035,Jasmine Paolini,Dayana Yastremska,clay,grand_slam,loser,0.6,0.3968,0.2032,2.52,1.25,loss,-1.25,-1.0,0.35498841,0.64501159,opponent,false,0.3968,-0.04181159,145,55,True,,204,145,63,55,0.6,0.5,0.1,6,5,1,underdog,88,90.9,Pncl,2.3,11
3e248595c19e07ab76aeb00792a48b9f,2026-05-25,11:00,men,qualifying,Vicenza,Vicenza - Final,M. Brunold - L. Lokoli,L. Lokoli,L. Lokoli,M. Brunold,1076,37882,men:api:1076,men:api:37882,men:sackmann:106362,men:sackmann:209983,mapped,matched_by_date_gender_pair,sackmann:men:2026-7015:352:209983:106362,men:sackmann:209983,men:sackmann:106362,Mika Brunold,Laurent Lokoli,clay,challenger,loser,0.6,0.4762,0.1238,2.1,1.25,loss,-1.25,-1.0,0.43761034,0.56238966,opponent,false,0.4762,-0.03858966,95,63,True,,95,111,111,63,0.6,0.5,0.1,0,0,0,underdog,88,84.4,bet365,2.06,7
fa442c927728a21777772997bceb6c3e,2026-05-25,12:30,women,wta,French Open,WTA French Open - 1/64-finals,P. Marcinko - E. Lys,P. Marcinko,P. Marcinko,E. Lys,1143,2088,women:api:1143,women:api:2088,women:sackmann:238075,women:sackmann:220332,mapped,matched_by_date_gender_pair,sackmann:women:2026-520:158:220332:238075,women:sackmann:220332,women:sackmann:238075,Eva Lys,Petra Marcinko,clay,grand_slam,loser,0.66,0.5435,0.1165,1.84,1.25,loss,-1.25,-1.0,0.46917558,0.53082442,opponent,false,0.5435,-0.07432442,36,48,True,,106,36,48,90,0.7,0.2,0.5,0,0,0,favorite,88,87.1,Pncl,1.8,11
be21e16b7ecbebcaf3e79fd79787c35a,2026-05-25,12:45,men,challenger,Chisinau,Chisinau - 1/16-finals,M. Topo - L. Giustino,L. Giustino,L. Giustino,M. Topo,370,833,men:api:370,men:api:833,men:sackmann:105841,men:sackmann:209916,mapped,matched_by_date_gender_pair,sackmann:men:2026-2993:360:105841:209916,men:sackmann:105841,men:sackmann:209916,Lorenzo Giustino,Marko Topo,clay,challenger,winner,0.6,0.4717,0.1283,2.12,1.25,win,1.4,1.1199999999999999,0.51274664,0.51274664,old_pick,true,0.4717,0.04104664,103,140,True,,153,103,170,140,0.4,0.3,0.1,1,1,0,underdog,88,88.5,Betano,2.0,9
7ff7aaeeade9c9a5ce5258864087985b,2026-05-25,13:25,men,challenger,Kosice,Kosice - 1/16-finals,D. Stricker - M. Krumich,M. Krumich,M. Krumich,D. Stricker,906,379,men:api:906,men:api:379,men:sackmann:209322,men:sackmann:208502,mapped,matched_by_date_gender_pair,sackmann:men:2026-3097:366:209322:208502,men:sackmann:209322,men:sackmann:208502,Martin Krumich,Dominic Stricker,clay,challenger,winner,0.5951,0.4695,0.1256,2.13,1.25,win,1.4125,1.1300000000000001,0.53429073,0.53429073,old_pick,true,0.4695,0.06479073,73,44,True,,90,73,190,44,0.7,0.7,0.0,0,0,0,underdog,88,89.4,Pncl,2.1,10
dcee76c6d939d31a07130eda417b5269,2026-05-25,13:30,men,challenger,Vicenza,Vicenza - 1/16-finals,M. Dhamne - F. Ferreira Silva,M. Dhamne,M. Dhamne,F. Ferreira Silva,54470,585,men:api:54470,men:api:585,men:sackmann:211768,men:sackmann:106393,mapped,matched_by_date_gender_pair,sackmann:men:2026-7015:356:211768:106393,men:sackmann:211768,men:sackmann:106393,Manas Dhamne,Frederico Ferreira Silva,clay,challenger,winner,0.4355,0.3571,0.0784,2.8,0.75,win,1.35,1.8,0.35739963,0.64260037,opponent,false,0.3571,0.00029963,34,55,True,,34,133,55,92,0.5,0.4,0.1,0,0,0,underdog,76.0,65.3,Betfair,2.76,6
323eb3e83898d85085809504311454f2,2026-05-25,14:00,men,atp,French Open,ATP French Open - 1/64-finals,E. Nava - C. Ugo Carabelli,E. Nava,E. Nava,C. Ugo Carabelli,567,401,men:api:567,men:api:401,men:sackmann:207182,men:sackmann:200116,mapped,matched_by_date_gender_pair,sackmann:men:2026-520:138:200116:207182,men:sackmann:200116,men:sackmann:207182,Camilo Ugo Carabelli,Emilio Nava,clay,grand_slam,loser,0.66,0.5,0.16,2.0,1.5,loss,-1.5,-1.0,0.5013136,0.5013136,old_pick,true,0.5,0.0013136,86,123,True,,111,86,207,123,0.7,0.5,0.2,0,0,0,underdog,88,92.9,bet365,1.9,11
94c68d9702b28748c8206627486a95d9,2026-05-25,14:30,women,wta,French Open,WTA French Open - 1/64-finals,K. Quevedo - L. Jeanjean,K. Quevedo,K. Quevedo,L. Jeanjean,13647,9118,women:api:13647,women:api:9118,women:sackmann:259733,women:sackmann:206417,mapped,matched_by_date_gender_pair,sackmann:women:2026-520:133:259733:206417,women:sackmann:259733,women:sackmann:206417,Kaitlin Quevedo,Leolia Jeanjean,clay,grand_slam,winner,0.66,0.4762,0.1838,2.1,1.5,win,1.65,1.0999999999999999,0.52802353,0.52802353,old_pick,true,0.4762,0.05182353,6,109,False,min_level_not_met,6,56,109,116,0.8,0.6,0.2,0,0,0,underdog,88,92.9,Pncl,2.02,11
7ed4e587d896c0ccd8a88a26e9b4d242,2026-05-25,14:30,women,wta,French Open,WTA French Open - 1/64-finals,P. Udvardy - V. Golubic,V. Golubic,V. Golubic,P. Udvardy,525,1141,women:api:525,women:api:1141,women:sackmann:203530,women:sackmann:215910,mapped,matched_by_date_gender_pair,sackmann:women:2026-520:142:203530:215910,women:sackmann:203530,women:sackmann:215910,Viktorija Golubic,Panna Udvardy,clay,grand_slam,winner,0.5517,0.4525,0.0992,2.21,1.0,win,1.21,1.21,0.41487532,0.58512468,opponent,false,0.4525,-0.03762468,57,33,True,,84,57,33,152,0.6,0.6,0.0,0,0,0,underdog,85.0,81.7,1xBet,2.1,11
60f388254464bb8c179d30c392be5b5c,2026-05-25,17:15,men,atp,French Open,ATP French Open - 1/64-finals,Y. Wu - M. Giron,Y. Wu,Y. Wu,M. Giron,1849,1766,men:api:1849,men:api:1766,men:sackmann:200059,men:sackmann:106218,mapped,matched_by_date_gender_pair,sackmann:men:2026-520:125:200059:106218,men:sackmann:200059,men:sackmann:106218,Yibing Wu,Marcos Giron,clay,grand_slam,winner,0.66,0.4673,0.1927,2.14,1.5,win,1.71,1.14,0.59644811,0.59644811,old_pick,true,0.4673,0.12914811,74,26,True,,74,188,26,43,0.8,0.4,0.4,0,0,0,underdog,88,92.9,Pncl,2.07,11
8c113384532d99659fb50ff84394f519,2026-05-25,16:00,men,challenger,Kosice,Kosice - 1/16-finals,L. Pokorny - T. Paris,L. Pokorny,L. Pokorny,T. Paris,935,13552,men:api:935,men:api:13552,men:sackmann:209931,,opponent_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.66,0.5587,0.1013,1.79,1.0,win,0.79,0.79,,,,,0.5587,,,,False,no_prediction_match,,,,,0.4,0.3,0.1,0,0,0,favorite,88,83.3,Pncl,1.73,10
424de582c546b044fe61cb0e220d595d,2026-05-25,18:45,women,wta,French Open,WTA French Open - 1/64-finals,C. Osorio - E. Alexandrova,C. Osorio,C. Osorio,E. Alexandrova,2390,2392,women:api:2390,women:api:2392,women:sackmann:215785,women:sackmann:206420,mapped,matched_by_date_gender_pair,sackmann:women:2026-520:123:215785:206420,women:sackmann:215785,women:sackmann:206420,Camila Osorio,Ekaterina Alexandrova,clay,grand_slam,winner,0.66,0.5747,0.0853,1.74,1.0,win,0.74,0.74,0.50231617,0.50231617,old_pick,true,0.5747,-0.07238383,131,42,True,,131,196,70,42,0.6,0.2,0.4,2,2,0,favorite,88,79.3,Pncl,1.67,11
7f09641b5753e652d85d3069db13231b,2026-05-25,20:15,men,atp,French Open,ATP French Open - 1/64-finals,H. Gaston - G. Monfils,G. Monfils,G. Monfils,H. Gaston,2845,1102,men:api:2845,men:api:1102,,men:sackmann:200384,player_unmapped:not_in_mapping,no_prediction_match,,,,,,,,,0.6,0.5155,0.0845,1.94,1.0,loss,-1.0,-1.0,,,,,0.5155,,,,False,no_prediction_match,,,,,0.4,0.3,0.1,0,0,0,favorite,88,79.1,1xBet,1.87,11
ebddc5e8f6c15d9edef4c7745859abf6,2026-05-25,12:20,men,qualifying,Kosice,Kosice - Final,P. Fajta - L. Wiedenmann,L. Wiedenmann,L. Wiedenmann,P. Fajta,38169,923,men:api:38169,men:api:923,men:sackmann:211594,men:sackmann:209302,mapped,matched_by_date_gender_pair,sackmann:men:2026-3097:348:209302:211594,men:sackmann:209302,men:sackmann:211594,Peter Fajta,Luca Wiedenmann,clay,challenger,loser,0.6,0.4762,0.1238,2.1,1.25,loss,-1.25,-1.0,0.44272952,0.55727048,opponent,false,0.4762,-0.03347048,12,58,True,,12,13,116,58,0.8,0.4,0.4,1,1,0,underdog,88,87.4,bet365,2.02,9
9c586e4c0f7591065391dcd800fdece3,2026-05-25,17:00,men,qualifying,Little Rock,Little Rock - Final,H. Searle - J. D. Hara Friend,H. Searle,H. Searle,J. D. Hara Friend,38784,69562,men:api:38784,men:api:69562,men:sackmann:211902,men:sackmann:210221,mapped,matched_by_date_gender_pair,sackmann:men:2026-9188:352:211902:210221,men:sackmann:211902,men:sackmann:210221,Henry Searle,Jay Dylan Hara Friend,hard,challenger,winner,0.66,0.5348,0.1252,1.87,1.25,win,1.0875,0.8699999999999999,0.44140924,0.55859076,opponent,false,0.5348,-0.09339076,21,51,True,,47,21,139,51,0.9,0.6,0.3,0,0,0,favorite,88,89.3,Unibet,1.77,10
8a36ede9bec4d3e75b9322575e996a4d,2026-05-25,17:00,men,qualifying,Little Rock,Little Rock - Final,B. Kuzuhara - E. Arutiunian,E. Arutiunian,E. Arutiunian,B. Kuzuhara,13389,662,men:api:13389,men:api:662,men:sackmann:210250,men:sackmann:210044,mapped,matched_by_date_gender_pair,sackmann:men:2026-9188:354:210250:210044,men:sackmann:210250,men:sackmann:210044,Erik Arutiunian,Bruno Kuzuhara,hard,challenger,winner,0.6,0.5025,0.0975,1.99,1.0,win,0.99,0.99,0.55690987,0.55690987,old_pick,true,0.5025,0.05440987,21,72,True,,21,106,134,72,0.7,0.6,0.1,0,0,0,favorite,88,80.8,Pncl,1.91,9
e68205d99d6a64f186e8ac80159c7d86,2026-05-25,18:00,men,itf,M25 Carnac,M25 Carnac - 1/16-finals,P. Delage - M. Malige,P. Delage,P. Delage,M. Malige,778,53274,men:api:778,men:api:53274,men:sackmann:208265,men:sackmann:211898,mapped,matched_by_date_gender_pair,sackmann:men:2026-M-ITF-FRA-2026-010:108:211898:208265,men:sackmann:211898,men:sackmann:208265,Mae Malige,Pierre Delage,clay,itf,loser,0.66,0.578,0.082,1.73,0.75,loss,-0.75,-1.0,0.52694035,0.52694035,old_pick,true,0.578,-0.05105965,99,34,True,,99,119,34,64,0.5,0.3,0.2,2,0,2,favorite,88,72.4,1xBet,1.71,6
4e94ce5abeb3e50ea8c5bd492c29c88e,2026-05-25,20:00,men,challenger,Little Rock,Little Rock - 1/16-finals,B. Bicknell - B. Tomic,B. Bicknell,B. Bicknell,B. Tomic,1251,3145,men:api:1251,men:api:3145,men:sackmann:209080,men:sackmann:106071,mapped,matched_by_date_gender_pair,sackmann:men:2026-9188:359:106071:209080,men:sackmann:106071,men:sackmann:209080,Bernard Tomic,Blaise Bicknell,hard,challenger,loser,0.66,0.4386,0.2214,2.28,1.25,loss,-1.25,-1.0,0.44400668,0.55599332,opponent,false,0.4386,0.00540668,92,113,True,,176,92,200,113,0.6,0.4,0.2,0,0,0,underdog,88,86.9,Unibet,2.22,6
203aadbacc850e5cc1ed58786b095772,2026-05-25,20:00,men,challenger,Little Rock,Little Rock - 1/16-finals,A. Martin - Y. Shimizu,Y. Shimizu,Y. Shimizu,A. Martin,2100,1056,men:api:2100,men:api:1056,men:sackmann:202122,men:sackmann:211346,mapped,matched_by_date_gender_pair,sackmann:men:2026-9188:360:202122:211346,men:sackmann:202122,men:sackmann:211346,Yuta Shimizu,Andres Martin,hard,challenger,winner,0.6,0.5291,0.0709,1.89,0.75,win,0.6675,0.89,0.54137536,0.54137536,old_pick,true,0.5291,0.01227536,104,143,True,,171,104,194,143,0.6,0.2,0.4,2,2,0,favorite,88,69.7,Unibet,1.85,6
