pick_id,status,decision,confidence,reason,date,time,gender,level,surface,surface_source,raw_event_type_type,raw_event_type_key,raw_event_type,raw_event_name,raw_event_country_name,raw_league_name,raw_competition_name,raw_tournament_name,raw_tournament_round,context_text,tournament,round,match,pick,opponent,side,market_side,odds,avg_odds,median_odds,best_odds,best_bookmaker,implied_prob,tle_model,tle_prob,tle_edge,tle_min_level_matches,tle_min_surface_matches,bookmakers_raw,bookmakers_clean,outlier_bookmakers_removed,stake,stake_label,player_key,opponent_key,player_api_key,opponent_api_key,player_canonical_key,opponent_canonical_key,mapping_status,player_last5_win_rate,opponent_last5_win_rate,last5_win_rate_diff,player_last10_win_rate,opponent_last10_win_rate,last10_win_rate_diff,player_last10_set_diff_avg,opponent_last10_set_diff_avg,last10_set_diff_diff,player_last10_game_diff_avg,opponent_last10_game_diff_avg,last10_game_diff_diff,h2h_matches,h2h_player_wins,h2h_opponent_wins,form_support,h2h_support,fatigue_flag,created_at
16986172ebdf6443ae0a98b429f22212,pending,NO_BET,none,unknown_surface,2026-06-19,12:00,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Nottingham,WTA Nottingham - Quarter-finals,wta singles nottingham wta nottingham   quarter finals 2215,Nottingham,WTA Nottingham - Quarter-finals,M. Bouzkova - T. Maria,M. Bouzkova,T. Maria,home,Home,1.665,1.665,1.67,1.71,Unibet,0.6006006,blend_70_30,,,,,12,12,0,,,2820,2414,women:api:2820,women:api:2414,women:sackmann:213631,women:sackmann:213583,mapped,0.6,0.8,-0.2,0.6,0.6,0.0,0.4,0.4,0.0,2.0,1.5,0.5,4,3,1,FORM_NEUTRAL,H2H_SUPPORTS_PICK,FATIGUE_NEUTRAL,2026-06-19T09:27:59.763553+02:00
43029ac93dcccd6948c6e1cef828e970,pending,NO_BET,none,unknown_surface,2026-06-19,12:00,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Nottingham,WTA Nottingham - Quarter-finals,wta singles nottingham wta nottingham   quarter finals 2215,Nottingham,WTA Nottingham - Quarter-finals,M. Bouzkova - T. Maria,T. Maria,M. Bouzkova,away,Away,2.1892,2.1892,2.2,2.25,Pncl,0.45678787,blend_70_30,,,,,12,12,0,,,2414,2820,women:api:2414,women:api:2820,women:sackmann:213583,women:sackmann:213631,mapped,0.8,0.6,0.2,0.6,0.6,0.0,0.4,0.4,0.0,1.5,2.0,-0.5,4,1,3,FORM_NEUTRAL,H2H_AGAINST_PICK,FATIGUE_NEUTRAL,2026-06-19T09:27:59.763616+02:00
0b008d6571f28904d49af501dbc130c7,pending,NO_BET,none,unknown_surface,2026-06-19,13:30,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Poznan,Poznan - Semi-finals,challenger men singles poznan poznan   semi finals 2453,Poznan,Poznan - Semi-finals,D. Svrcina - G. Heide,D. Svrcina,G. Heide,home,Home,1.9936,1.9936,2.0,2.1,Betfair,0.50160514,blend_60_40,,,,,11,11,0,,,1754,2410,men:api:1754,men:api:2410,men:sackmann:207494,men:sackmann:208361,mapped,0.6,0.8,-0.2,0.6,0.7,-0.1,0.6,0.7,-0.1,2.8,1.2,1.6,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:01.694293+02:00
4dd2ff67db7582d111bfc6acb0666bde,pending,NO_BET,none,unknown_surface,2026-06-19,13:30,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Poznan,Poznan - Semi-finals,challenger men singles poznan poznan   semi finals 2453,Poznan,Poznan - Semi-finals,D. Svrcina - G. Heide,G. Heide,D. Svrcina,away,Away,1.7473,1.7473,1.75,1.8,Unibet,0.57231157,blend_60_40,,,,,11,11,0,,,2410,1754,men:api:2410,men:api:1754,men:sackmann:208361,men:sackmann:207494,mapped,0.8,0.6,0.2,0.7,0.6,0.1,0.7,0.6,0.1,1.2,2.8,-1.6,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:01.694353+02:00
788c29af4020580db36bbc4a4c30fef4,pending,NO_BET,none,unknown_surface,2026-06-19,12:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Poznan,Poznan - Semi-finals,challenger men singles poznan poznan   semi finals 2453,Poznan,Poznan - Semi-finals,M. Ribecai - F. Diaz Acosta,M. Ribecai,F. Diaz Acosta,home,Home,3.7291,3.7291,3.75,3.96,Pncl,0.26816122,blend_60_40,,,,,11,11,0,,,40082,2002,men:api:40082,men:api:2002,men:sackmann:212020,men:sackmann:207680,mapped,0.6,0.8,-0.2,0.5,0.8,-0.3,0.3,1.0,-0.7,1.6,3.5,-1.9,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:03.666986+02:00
ffd5ba7c37bfcc7c7241d9cd82e4bfd8,pending,NO_BET,none,odds_outside_range,2026-06-19,12:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Poznan,Poznan - Semi-finals,challenger men singles poznan poznan   semi finals 2453,Poznan,Poznan - Semi-finals,M. Ribecai - F. Diaz Acosta,F. Diaz Acosta,M. Ribecai,away,Away,1.2427,1.2427,1.25,1.28,Pncl,0.80469944,blend_60_40,,,,,11,11,0,,,2002,40082,men:api:2002,men:api:40082,men:sackmann:207680,men:sackmann:212020,mapped,0.8,0.6,0.2,0.8,0.5,0.3,1.0,0.3,0.7,3.5,1.6,1.9,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:03.667046+02:00
7a4692d6779ba1b41d13d305867c3c4d,pending,NO_BET,none,unknown_surface,2026-06-19,12:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Nottingham,Nottingham - Semi-finals,challenger men singles nottingham nottingham   semi finals 2580,Nottingham,Nottingham - Semi-finals,R. Bertola - C. O'Connell,R. Bertola,C. O'Connell,home,Home,2.5527,2.5527,2.55,2.63,Betfair,0.39174208,blend_60_40,,,,,11,11,0,,,1212,421,men:api:1212,men:api:421,men:sackmann:200329,men:sackmann:106331,mapped,1.0,0.6,0.4,0.8,0.3,0.5,0.9,-0.6,1.5,1.7,-1.7,3.4,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:05.695526+02:00
a608314ff7260243e23f2212f016024d,pending,NO_BET,none,unknown_surface,2026-06-19,12:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Nottingham,Nottingham - Semi-finals,challenger men singles nottingham nottingham   semi finals 2580,Nottingham,Nottingham - Semi-finals,R. Bertola - C. O'Connell,C. O'Connell,R. Bertola,away,Away,1.4682,1.4682,1.46,1.52,Pncl,0.68110612,blend_60_40,,,,,11,11,0,,,421,1212,men:api:421,men:api:1212,men:sackmann:106331,men:sackmann:200329,mapped,0.6,1.0,-0.4,0.3,0.8,-0.5,-0.6,0.9,-1.5,-1.7,1.7,-3.4,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:05.695585+02:00
0cdb2165968372702401ae236559441e,pending,NO_BET,none,unknown_surface,2026-06-19,17:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Parma,Parma - Semi-finals,challenger men singles parma parma   semi finals 3135,Parma,Parma - Semi-finals,L. Djere - S. Ofner,L. Djere,S. Ofner,home,Home,1.7742,1.7742,1.75,1.88,Pncl,0.56363431,blend_60_40,,,,,12,12,0,,,2386,359,men:api:2386,men:api:359,men:sackmann:111513,men:sackmann:124116,mapped,0.6,0.6,0.0,0.7,0.5,0.2,0.7,-0.1,0.8,1.6,0.2,1.4,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:07.620086+02:00
2d2162d0df75ddd92867406517c20b09,pending,NO_BET,none,unknown_surface,2026-06-19,17:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Parma,Parma - Semi-finals,challenger men singles parma parma   semi finals 3135,Parma,Parma - Semi-finals,L. Djere - S. Ofner,S. Ofner,L. Djere,away,Away,1.9508,1.9508,1.95,2.02,Unibet,0.51261021,blend_60_40,,,,,12,12,0,,,359,2386,men:api:359,men:api:2386,men:sackmann:124116,men:sackmann:111513,mapped,0.6,0.6,0.0,0.5,0.7,-0.2,-0.1,0.7,-0.8,0.2,1.6,-1.4,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:07.620171+02:00
fe877b9a9264ca574d2b996ca1441a21,pending,NO_BET,none,unknown_surface,2026-06-19,11:00,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Berlin,WTA Berlin - Quarter-finals,wta singles berlin wta berlin   quarter finals 3183,Berlin,WTA Berlin - Quarter-finals,J. Pegula - M. Keys,J. Pegula,M. Keys,home,Home,1.73,1.73,1.73,1.76,Pncl,0.57803468,blend_70_30,,,,,12,12,0,,,2171,2692,women:api:2171,women:api:2692,women:sackmann:202468,women:sackmann:201619,mapped,0.6,0.8,-0.2,0.7,0.9,-0.2,0.8,1.5,-0.7,2.9,4.2,-1.3,4,2,2,FORM_AGAINST_PICK,H2H_NEUTRAL,FATIGUE_NEUTRAL,2026-06-19T09:28:09.579169+02:00
95ae6b7dcd2c5c4d503d28a9385b2225,pending,NO_BET,none,unknown_surface,2026-06-19,11:00,women,atp_wta,unknown,missing,Wta Singles,,,,,,,Berlin,WTA Berlin - Quarter-finals,wta singles berlin wta berlin   quarter finals 3183,Berlin,WTA Berlin - Quarter-finals,J. Pegula - M. Keys,M. Keys,J. Pegula,away,Away,2.1,2.1,2.1,2.18,Betano,0.47619048,blend_70_30,,,,,12,12,0,,,2692,2171,women:api:2692,women:api:2171,women:sackmann:201619,women:sackmann:202468,mapped,0.8,0.6,0.2,0.9,0.7,0.2,1.5,0.8,0.7,4.2,2.9,1.3,4,2,2,FORM_SUPPORTS_PICK,H2H_NEUTRAL,FATIGUE_NEUTRAL,2026-06-19T09:28:09.579233+02:00
45edbc4de112439107da45c67a024f99,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:30,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Klosters,M25 Klosters - Quarter-finals,itf men singles m25 klosters m25 klosters   quarter finals 3591,M25 Klosters,M25 Klosters - Quarter-finals,H. Bernet - S. Kopp,H. Bernet,S. Kopp,home,Home,1.8167,1.8167,1.8,1.94,Unibet,0.55044862,level_only,0.32856636,-0.22188226,27,,9,9,0,1.0,Standard,57540,848,men:api:57540,men:api:848,men:sackmann:148679,men:sackmann:207491,mapped,0.8,0.8,0.0,0.5,0.6,-0.1,0.0,0.3,-0.3,-0.9,0.9,-1.8,1,0,1,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:11.370328+02:00
893f715570b499ef76e1fd919c51b5ce,pending,STRONG_BET,strong,pass_strong_edge,2026-06-19,11:30,men,itf,unknown,missing,Itf Men Singles,,,,,,,M25 Klosters,M25 Klosters - Quarter-finals,itf men singles m25 klosters m25 klosters   quarter finals 3591,M25 Klosters,M25 Klosters - Quarter-finals,H. Bernet - S. Kopp,S. Kopp,H. Bernet,away,Away,1.8856,1.8856,1.9,2.0,Pncl,0.53033517,level_only,0.67143364,0.14109847,27,,9,9,0,1.25,Strong,848,57540,men:api:848,men:api:57540,men:sackmann:207491,men:sackmann:148679,mapped,0.8,0.8,0.0,0.6,0.5,0.1,0.3,0.0,0.3,0.9,-0.9,1.8,1,1,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:11.370408+02:00
4fb7ba200236c999dfbe2fa2f8e1fd40,pending,NO_BET,none,elo_prob_too_low,2026-06-19,09:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,itf women singles w15 bucharest 2 w15 bucharest 2   quarter finals 11042,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,S. Ogescu - D. Simionescu,S. Ogescu,D. Simionescu,home,Home,2.634,2.634,2.62,2.83,Pncl,0.37965072,level_only,0.44351935,0.06386863,55,,10,10,0,1.0,Standard,2544,55523,women:api:2544,women:api:55523,women:sackmann:221542,women:sackmann:264978,mapped,0.8,0.6,0.2,0.6,0.5,0.1,0.7,0.1,0.6,2.8,0.1,2.7,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:17.365451+02:00
695b89c62759676b7d89fd1e69616e27,pending,NO_BET,none,elo_edge_too_low,2026-06-19,09:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,itf women singles w15 bucharest 2 w15 bucharest 2   quarter finals 11042,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,S. Ogescu - D. Simionescu,D. Simionescu,S. Ogescu,away,Away,1.432,1.432,1.44,1.45,Betano,0.69832402,level_only,0.55648065,-0.14184337,55,,10,10,0,1.0,Standard,55523,2544,women:api:55523,women:api:2544,women:sackmann:264978,women:sackmann:221542,mapped,0.6,0.8,-0.2,0.5,0.6,-0.1,0.1,0.7,-0.6,0.1,2.8,-2.7,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:17.365529+02:00
0fe93b5278aacba5f16753dc4bd13ad1,pending,NO_BET,none,elo_prob_too_low,2026-06-19,09:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,itf women singles w15 bucharest 2 w15 bucharest 2   quarter finals 11042,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,A. Breaz - D. Yesypchuk,A. Breaz,D. Yesypchuk,home,Home,2.045,2.045,2.05,2.16,Pncl,0.48899756,level_only,0.3376002,-0.15139736,22,,10,10,0,1.0,Standard,85934,52647,women:api:85934,women:api:52647,women:sackmann:270165,women:sackmann:260032,mapped,0.8,0.8,0.0,0.7,0.8,-0.1,0.5,1.0,-0.5,1.4,4.2,-2.8,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:19.182158+02:00
1af979cbee43c86caaf534d1be38b8dd,pending,BET,normal,pass_edge,2026-06-19,09:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,itf women singles w15 bucharest 2 w15 bucharest 2   quarter finals 11042,W15 Bucharest 2,W15 Bucharest 2 - Quarter-finals,A. Breaz - D. Yesypchuk,D. Yesypchuk,A. Breaz,away,Away,1.694,1.694,1.685,1.76,Unibet,0.59031877,level_only,0.6623998,0.07208103,22,,10,10,0,1.0,Standard,52647,85934,women:api:52647,women:api:85934,women:sackmann:260032,women:sackmann:270165,mapped,0.8,0.8,0.0,0.8,0.7,0.1,1.0,0.5,0.5,4.2,1.4,2.8,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:19.182239+02:00
17cf01972c47ec38b9a938091b8b5fa1,pending,NO_BET,none,min_level_not_met,2026-06-19,10:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Klosters,W35 Klosters - Quarter-finals,itf women singles w35 klosters w35 klosters   quarter finals 11223,W35 Klosters,W35 Klosters - Quarter-finals,E. Bonelli - E. Seibold,E. Bonelli,E. Seibold,home,Home,2.901,2.901,2.915,3.2,Betfair,0.34470872,level_only,0.35662362,0.0119149,7,,10,10,0,1.0,Standard,88323,13503,women:api:88323,women:api:13503,women:sackmann:270204,women:sackmann:215459,mapped,0.6,0.6,0.0,0.5714,0.5,0.0714,0.1429,0.0,0.1429,0.7143,0.4,0.3143,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:21.031222+02:00
1cee91c40faaa16c7c12d297908aba80,pending,NO_BET,none,min_level_not_met,2026-06-19,10:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Klosters,W35 Klosters - Quarter-finals,itf women singles w35 klosters w35 klosters   quarter finals 11223,W35 Klosters,W35 Klosters - Quarter-finals,E. Bonelli - E. Seibold,E. Seibold,E. Bonelli,away,Away,1.36,1.36,1.35,1.4,Superbet,0.73529412,level_only,0.64337638,-0.09191774,7,,10,10,0,1.0,Standard,13503,88323,women:api:13503,women:api:88323,women:sackmann:215459,women:sackmann:270204,mapped,0.6,0.6,0.0,0.5,0.5714,-0.0714,0.0,0.1429,-0.1429,0.4,0.7143,-0.3143,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:21.031301+02:00
fc8f3b7ec0417754006c7ee129466902,pending,NO_BET,none,odds_outside_range,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,L. Vujovic - E. Nepliy,L. Vujovic,E. Nepliy,home,Home,1.18,1.18,1.17,1.22,Betfair,0.84745763,level_only,,,,,9,9,0,,,65718,62081,women:api:65718,women:api:62081,women:sackmann:266851,women:sackmann:213896,mapped,1.0,0.6,0.4,0.8,0.7,0.1,0.9,0.6,0.3,3.0,2.7,0.3,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:22.836458+02:00
921264a40bcc44f5a84b32b1c5c2df6a,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,L. Vujovic - E. Nepliy,E. Nepliy,L. Vujovic,away,Away,4.3814,4.3814,4.39,4.5,bet365,0.22823755,level_only,0.39202882,0.16379127,71,,9,7,2,1.0,Standard,62081,65718,women:api:62081,women:api:65718,women:sackmann:213896,women:sackmann:266851,mapped,0.6,1.0,-0.4,0.7,0.8,-0.1,0.6,0.9,-0.3,2.7,3.0,-0.3,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:22.836516+02:00
ad661e43d330b4ce211f052433f1b125,pending,NO_BET,none,odds_outside_range,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,N. Vargova - V. Chaudhari,N. Vargova,V. Chaudhari,home,Home,1.0689,1.0689,1.07,1.12,Unibet,0.93554121,level_only,,,,,9,9,0,,,15593,13982,women:api:15593,women:api:13982,women:sackmann:233747,women:sackmann:214418,mapped,0.8,0.4,0.4,0.9,0.6,0.3,1.6,0.5,1.1,7.2,2.4,4.8,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:24.622565+02:00
83dba26ce7b6f4b8fa03f0942fa700d6,pending,NO_BET,none,odds_outside_range,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,N. Vargova - V. Chaudhari,V. Chaudhari,N. Vargova,away,Away,6.67,6.67,6.55,7.0,Betfair,0.14992504,level_only,,,,,9,5,4,,,13982,15593,women:api:13982,women:api:15593,women:sackmann:214418,women:sackmann:233747,mapped,0.4,0.8,-0.4,0.6,0.9,-0.3,0.5,1.6,-1.1,2.4,7.2,-4.8,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:24.622623+02:00
7942a629e286250304dc6d2f7e62babf,pending,NO_BET,none,elo_prob_too_low,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,F. Sacco - M. Colmegna,F. Sacco,M. Colmegna,home,Home,2.059,2.059,2.06,2.1,Betfair,0.48567266,level_only,0.3106862,-0.17498645,100,,10,10,0,1.0,Standard,57428,1348,women:api:57428,women:api:1348,women:sackmann:221864,women:sackmann:211820,mapped,0.6,0.8,-0.2,0.4,0.7,-0.3,-0.3,0.8,-1.1,-0.2,2.6,-2.8,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:26.416551+02:00
db2ae51f7fe8374bd307f411070e817b,pending,STRONG_BET,strong,pass_strong_edge,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,F. Sacco - M. Colmegna,M. Colmegna,F. Sacco,away,Away,1.68,1.68,1.68,1.72,bet365,0.5952381,level_only,0.6893138,0.0940757,100,,10,10,0,1.25,Strong,1348,57428,women:api:1348,women:api:57428,women:sackmann:211820,women:sackmann:221864,mapped,0.8,0.6,0.2,0.7,0.4,0.3,0.8,-0.3,1.1,2.6,-0.2,2.8,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:26.416631+02:00
b9eb1aaa64f0e69644a432e764362882,pending,NO_BET,none,unmapped_player,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,D. Egorova - D. El Jardi,D. Egorova,D. El Jardi,home,Home,1.08,1.08,1.08,1.11,Unibet,0.92592593,level_only,,,,,9,9,0,,,63419,64792,women:api:63419,women:api:64792,women:sackmann:266864,,opponent_unmapped:not_in_mapping,0.4,0.0,0.4,0.6,0.0,0.6,0.5,0.0,0.5,1.9,0.0,1.9,0,0,0,FORM_SUPPORTS_PICK,H2H_TOO_SMALL,FATIGUE_RISK_PICK,2026-06-19T09:28:28.103448+02:00
d9ee9576ef786ea61638f237bd294cae,pending,NO_BET,none,unmapped_player,2026-06-19,11:30,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Mohammedia,W35 Mohammedia - Quarter-finals,itf women singles w35 mohammedia w35 mohammedia   quarter finals 11389,W35 Mohammedia,W35 Mohammedia - Quarter-finals,D. Egorova - D. El Jardi,D. El Jardi,D. Egorova,away,Away,6.4571,6.4571,6.45,7.0,bet365,0.15486828,level_only,,,,,9,7,2,,,64792,63419,women:api:64792,women:api:63419,,women:sackmann:266864,player_unmapped:not_in_mapping,0.0,0.4,-0.4,0.0,0.6,-0.6,0.0,0.5,-0.5,0.0,1.9,-1.9,0,0,0,FORM_AGAINST_PICK,H2H_TOO_SMALL,FATIGUE_EDGE_PICK,2026-06-19T09:28:28.103508+02:00
c2e32d7fb168de90d7247b93b388ae0f,pending,NO_BET,none,unknown_surface,2026-06-19,12:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Royan,Royan - Semi-finals,challenger men singles royan royan   semi finals 12632,Royan,Royan - Semi-finals,C. Rolland de Ravel - L. Ratti,C. Rolland de Ravel,L. Ratti,home,Home,1.8167,1.8167,1.815,1.9,Pncl,0.55044862,blend_60_40,,,,,12,12,0,,,54824,10022,men:api:54824,men:api:10022,men:sackmann:213977,men:sackmann:211636,mapped,1.0,0.6,0.4,0.7,0.6,0.1,0.4,0.7,-0.3,2.5,3.4,-0.9,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:30.073380+02:00
63448037e223aee18e9130e3beb1bb47,pending,NO_BET,none,unknown_surface,2026-06-19,12:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Royan,Royan - Semi-finals,challenger men singles royan royan   semi finals 12632,Royan,Royan - Semi-finals,C. Rolland de Ravel - L. Ratti,L. Ratti,C. Rolland de Ravel,away,Away,1.9033,1.9033,1.89,2.0,Betfair,0.52540325,blend_60_40,,,,,12,12,0,,,10022,54824,men:api:10022,men:api:54824,men:sackmann:211636,men:sackmann:213977,mapped,0.6,1.0,-0.4,0.6,0.7,-0.1,0.7,0.4,0.3,3.4,2.5,0.9,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:30.073441+02:00
09b72fb351eeac4c1cb3c4494c50684e,pending,NO_BET,none,unknown_surface,2026-06-19,14:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Royan,Royan - Semi-finals,challenger men singles royan royan   semi finals 12632,Royan,Royan - Semi-finals,K. Feldbausch - M. Alcala Gurri,K. Feldbausch,M. Alcala Gurri,home,Home,1.4908,1.4908,1.49,1.56,Pncl,0.67078079,blend_60_40,,,,,12,12,0,,,1297,678,men:api:1297,men:api:678,men:sackmann:210005,men:sackmann:208024,mapped,1.0,0.8,0.2,0.9,0.9,0.0,1.3,1.3,0.0,4.6,5.6,-1.0,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:32.043771+02:00
54d9fff37ce5124c596af87de9b72f7d,pending,NO_BET,none,unknown_surface,2026-06-19,14:00,men,challenger,unknown,missing,Challenger Men Singles,,,,,,,Royan,Royan - Semi-finals,challenger men singles royan royan   semi finals 12632,Royan,Royan - Semi-finals,K. Feldbausch - M. Alcala Gurri,M. Alcala Gurri,K. Feldbausch,away,Away,2.4983,2.4983,2.5,2.63,Unibet,0.40027219,blend_60_40,,,,,12,12,0,,,678,1297,men:api:678,men:api:1297,men:sackmann:208024,men:sackmann:210005,mapped,0.8,1.0,-0.2,0.9,0.9,0.0,1.3,1.3,0.0,5.6,4.6,1.0,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:32.043835+02:00
339af7cab8e083bee8099f27f655c7c9,pending,NO_BET,none,elo_edge_too_low,2026-06-19,11:00,women,itf,unknown,missing,Itf Women Singles,,,,,,,W35 Ystad,W35 Ystad - Quarter-finals,itf women singles w35 ystad w35 ystad   quarter finals 12637,W35 Ystad,W35 Ystad - Quarter-finals,L. Nilsson - L. Bajraliu,L. Nilsson,L. Bajraliu,home,Home,1.461,1.461,1.46,1.51,Pncl,0.6844627,level_only,0.53440087,-0.15006182,43,,10,10,0,1.0,Standard,51328,67387,women:api:51328,women:api:67387,women:sackmann:263909,women:sackmann:259996,mapped,0.6,0.6,0.0,0.7,0.7,0.0,0.9,0.8,0.1,1.8,3.1,-1.3,0,0,0,FORM_NEUTRAL,H2H_TOO_SMALL,FATIGUE_NEUTRAL,2026-06-19T09:28:33.882713+02:00
