match_id,date,gender,level,surface,tournament,winner_api_key,winner_name,winner_mapping_status,winner_sackmann_key,loser_api_key,loser_name,loser_mapping_status,loser_sackmann_key,coverage
api_tennis:12132116,2026-05-30,women,itf,clay,W15 Oliva (Spain),women:api:8545,J. Lim,auto_mapped,women:sackmann:247647,women:api:36845,S. Dols,auto_mapped,women:sackmann:223141,both_mapped
api_tennis:12132117,2026-05-30,women,itf,clay,W15 Oliva (Spain),women:api:2116,F. Sziedat,auto_mapped,women:sackmann:220645,women:api:62516,C. Langlais,auto_mapped,women:sackmann:265207,both_mapped
api_tennis:12132128,2026-05-30,women,itf,hard,"W15 Lakewood, CA",women:api:37904,T. Evans,auto_mapped,women:sackmann:249679,women:api:33954,M. Crossley,auto_mapped,women:sackmann:260714,both_mapped
api_tennis:12132133,2026-05-30,men,itf,hard,"M15 Lakewood, CA",men:api:37898,K. Bigun,auto_mapped,men:sackmann:210744,men:api:66957,L. Marionneau,auto_mapped,men:sackmann:212841,both_mapped
api_tennis:12132146,2026-05-30,women,itf,hard,W15 Kayseri 2,women:api:13544,D. Soke,auto_mapped,women:sackmann:224488,women:api:73865,E. Sartz-Lunde,auto_mapped,women:sackmann:253665,both_mapped
api_tennis:12132147,2026-05-30,women,itf,hard,W15 Kayseri 2,women:api:73851,D. Dilek,auto_mapped,women:sackmann:266403,women:api:13034,I. Kurt,auto_mapped,women:sackmann:253681,both_mapped
api_tennis:12132148,2026-05-30,men,itf,hard,M15 Kayseri 2,men:api:102950,P. Perez Ramos,auto_mapped,men:sackmann:214558,men:api:55114,V. Manukyan,auto_mapped,men:sackmann:212499,both_mapped
api_tennis:12132149,2026-05-30,men,itf,hard,M15 Kayseri 2,men:api:38167,P. Schoen,auto_mapped,men:sackmann:211566,men:api:2222,R. Faucon,auto_mapped,men:sackmann:209940,both_mapped
api_tennis:12132167,2026-05-30,women,itf,hard,"W35 Wichita, KS",women:api:13919,S. Yamalapalli,auto_mapped,women:sackmann:246481,women:api:19002,Y. Dmitrichenko,auto_mapped,women:sackmann:216243,both_mapped
api_tennis:12132381,2026-05-30,women,itf,hard,"W35 Wichita, KS",women:api:1430,R. Brantmeier,auto_mapped,women:sackmann:222034,women:api:9241,D. Guzman,auto_mapped,women:sackmann:221834,both_mapped
api_tennis:12132143,2026-05-31,women,itf,hard,W35 Wuning 2 (China),women:api:38880,A. Shubladze,auto_mapped,women:sackmann:260168,women:api:118,H. Inoue,auto_mapped,women:sackmann:222080,both_mapped
api_tennis:12132155,2026-05-31,men,itf,clay,M15 Kranjska Gora (Slovenia),men:api:6983,K. Sultanov,auto_mapped,men:sackmann:126939,men:api:29633,T. Chavez,auto_mapped,men:sackmann:214377,both_mapped
api_tennis:12132157,2026-05-31,men,itf,clay,M25 Bol 2,men:api:39930,N. Vukadin,auto_mapped,men:sackmann:210538,men:api:392,D. Ajdukovic,auto_mapped,men:sackmann:207213,both_mapped
api_tennis:12132158,2026-05-31,women,itf,hard,W15 Fukui,women:api:14313,H. Abe,auto_mapped,women:sackmann:221362,women:api:53278,N. Yoshimoto,auto_mapped,women:sackmann:264144,both_mapped
api_tennis:12132159,2026-05-31,women,itf,clay,W15 Szentendre (Hungary),women:api:28610,M. Vogt,auto_mapped,women:sackmann:223100,women:api:1363,R. Zelnickova,auto_mapped,women:sackmann:222092,both_mapped
api_tennis:12132160,2026-05-31,women,itf,clay,W35 Bol 2,women:api:170,A. Zantedeschi,auto_mapped,women:sackmann:215878,women:api:3215,V. Ivanov,auto_mapped,women:sackmann:221173,both_mapped
api_tennis:12132162,2026-05-31,men,itf,hard,M15 Monastir 20,men:api:14468,Y. Dlimi,auto_mapped,men:sackmann:209120,men:api:804,T. Sahtali,auto_mapped,men:sackmann:200086,both_mapped
api_tennis:12132240,2026-05-31,women,itf,hard,W15 Monastir 15,women:api:11326,A. Lukosiute,auto_mapped,women:sackmann:221497,women:api:68678,A. Bertacchi,auto_mapped,women:sackmann:264130,both_mapped
api_tennis:12132241,2026-05-31,women,itf,clay,W75 Kursumlijska Banja,women:api:2815,L. Samson,auto_mapped,women:sackmann:266671,women:api:1364,L. Radivojevic,auto_mapped,women:sackmann:236957,both_mapped
api_tennis:12132242,2026-05-31,men,itf,clay,M15 Tsaghkadzor,men:api:53799,F. Lechno-Wasiutynski,auto_mapped,men:sackmann:212248,men:api:750,G. Bosio,auto_mapped,men:sackmann:208152,both_mapped
api_tennis:12132243,2026-05-31,women,itf,clay,W15 Tsaghkadzor 2,women:api:75363,K. Kroitor,auto_mapped,women:sackmann:269755,women:api:102552,A. Bazderova,auto_mapped,women:sackmann:270548,both_mapped
api_tennis:12132246,2026-05-31,men,itf,hard,M15 Kayseri 2,men:api:38167,P. Schoen,auto_mapped,men:sackmann:211566,men:api:102950,P. Perez Ramos,auto_mapped,men:sackmann:214558,both_mapped
api_tennis:12132255,2026-05-31,men,itf,clay,M25 Troisdorf (Germany),men:api:56893,M. Schoenhaus,auto_mapped,men:sackmann:212268,men:api:63396,M. Petkovic,auto_mapped,men:sackmann:213001,both_mapped
api_tennis:12132256,2026-05-31,women,itf,clay,W15 Oliva (Spain),women:api:8545,J. Lim,auto_mapped,women:sackmann:247647,women:api:2116,F. Sziedat,auto_mapped,women:sackmann:220645,both_mapped
api_tennis:12132257,2026-05-31,women,itf,clay,W75 Zaragoza (Spain),women:api:21178,J. Ruggeri,auto_mapped,women:sackmann:221411,women:api:132,K. Day,auto_mapped,women:sackmann:215037,both_mapped
api_tennis:12132308,2026-05-31,men,itf,clay,M15 Brcko,men:api:50324,J. Simundza,auto_mapped,men:sackmann:210537,men:api:918,M. Fuele,auto_mapped,men:sackmann:200538,both_mapped
api_tennis:12132309,2026-05-31,men,itf,clay,M25 Kursumlijska Banja,men:api:52072,A. Vasilev,auto_mapped,men:sackmann:211651,men:api:2101,D. Klok,auto_mapped,men:sackmann:126723,both_mapped
api_tennis:12132310,2026-05-31,women,itf,hard,W15 Kayseri 2,women:api:73851,D. Dilek,auto_mapped,women:sackmann:266403,women:api:13544,D. Soke,auto_mapped,women:sackmann:224488,both_mapped
api_tennis:12132382,2026-05-31,men,itf,clay,M25 Grado (Italy),men:api:945,O. Crawford,auto_mapped,men:sackmann:200610,men:api:658,G. Ferrari,auto_mapped,men:sackmann:208189,both_mapped
api_tennis:12132407,2026-05-31,men,itf,hard,"M15 Lakewood, CA",men:api:37898,K. Bigun,auto_mapped,men:sackmann:210744,men:api:35790,A. Vales,auto_mapped,men:sackmann:211707,both_mapped
api_tennis:12132421,2026-05-31,women,itf,hard,"W35 Wichita, KS",women:api:1430,R. Brantmeier,auto_mapped,women:sackmann:222034,women:api:13919,S. Yamalapalli,auto_mapped,women:sackmann:246481,both_mapped
api_tennis:12132590,2026-06-01,men,itf,clay,M25 Caltanissetta (Italy),men:api:57566,R. Izquierdo Luque,auto_mapped,men:sackmann:202258,men:api:71812,L. Beraldo,auto_mapped,men:sackmann:211516,both_mapped
api_tennis:12132591,2026-06-01,men,itf,clay,M25 Caltanissetta (Italy),men:api:78741,S. Cocola,auto_mapped,men:sackmann:213717,men:api:69524,C. Gannon,auto_mapped,men:sackmann:149843,both_mapped
api_tennis:12132600,2026-06-02,men,itf,clay,M25 Caltanissetta (Italy),men:api:1739,J. Clarke,auto_mapped,men:sackmann:126652,men:api:60454,I. Miletich,auto_mapped,men:sackmann:211391,both_mapped
api_tennis:12132601,2026-06-02,men,itf,clay,M25 Caltanissetta (Italy),men:api:975,C. Lopez Montagud,auto_mapped,men:sackmann:207490,men:api:56887,V. A. Darderi,auto_mapped,men:sackmann:212625,both_mapped
api_tennis:12132603,2026-06-02,men,itf,clay,M25 Caltanissetta (Italy),men:api:37933,M. Giunta,auto_mapped,men:sackmann:210668,men:api:15278,G. Perego,auto_mapped,men:sackmann:212280,both_mapped
api_tennis:12132604,2026-06-02,men,itf,clay,M25 Caltanissetta (Italy),men:api:71811,M. Sciahbasi,auto_mapped,men:sackmann:214126,men:api:57079,D. Rapagnetta,auto_mapped,men:sackmann:212461,both_mapped
api_tennis:12132617,2026-06-02,men,itf,clay,M15 Szentendre,men:api:15916,L. Angelini,auto_mapped,men:sackmann:149117,men:api:68637,D. Bakonyi,auto_mapped,men:sackmann:212678,both_mapped
api_tennis:12132618,2026-06-02,men,itf,clay,M15 Szentendre,men:api:65124,B. Kisantal,auto_mapped,men:sackmann:212669,men:api:7309,W. Grant,auto_mapped,men:sackmann:207776,both_mapped
api_tennis:12132619,2026-06-02,men,itf,clay,M15 Szentendre,men:api:15664,P. Makk,auto_mapped,men:sackmann:207407,men:api:53288,T. Bieldiugin,auto_mapped,men:sackmann:212199,both_mapped
api_tennis:12132620,2026-06-02,men,itf,clay,M15 Szentendre,men:api:63398,A. de Marchi,auto_mapped,men:sackmann:212972,men:api:61173,O. Paldanius,auto_mapped,men:sackmann:213619,both_mapped
api_tennis:12132621,2026-06-02,men,itf,clay,M15 Szentendre,men:api:69973,A. Bellegy,auto_mapped,men:sackmann:213004,men:api:810,L. Borg,auto_mapped,men:sackmann:209863,both_mapped
api_tennis:12132622,2026-06-02,men,itf,clay,M15 Szentendre,men:api:10487,A. Braynin,auto_mapped,men:sackmann:202089,men:api:58390,A. Jilly,auto_mapped,men:sackmann:149115,both_mapped
api_tennis:12132623,2026-06-02,men,itf,clay,M15 Szentendre,men:api:38623,D. Sakellaridis,auto_mapped,men:sackmann:212029,men:api:92261,M. Kovacs,auto_mapped,men:sackmann:214224,both_mapped
api_tennis:12132624,2026-06-02,men,itf,clay,M15 Szentendre,men:api:21354,G. Misasi,auto_mapped,men:sackmann:208401,men:api:15597,R. Michalik,auto_mapped,men:sackmann:210735,both_mapped
api_tennis:12132625,2026-06-02,women,itf,hard,W50 Wuning,women:api:51632,Y. Ren,auto_mapped,women:sackmann:260913,women:api:40,S. Wei,auto_mapped,women:sackmann:221096,both_mapped
api_tennis:12132630,2026-06-02,women,itf,hard,W50 Wuning,women:api:67427,V. Panshina,auto_mapped,women:sackmann:267420,women:api:13072,K. Pavlova,auto_mapped,women:sackmann:223302,both_mapped
api_tennis:12132665,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:650,E. Agafonov,auto_mapped,men:sackmann:208876,men:api:677,A. Lobanov,auto_mapped,men:sackmann:210265,both_mapped
api_tennis:12132666,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:74207,K. Knitter,auto_mapped,men:sackmann:213198,men:api:11129,M. Avetisyan,auto_mapped,men:sackmann:126805,both_mapped
api_tennis:12132667,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:13823,A. Boros,auto_mapped,men:sackmann:210236,men:api:76705,D. Bessonov,auto_mapped,men:sackmann:213614,both_mapped
api_tennis:12132668,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:682,L. Bocchi,auto_mapped,men:sackmann:200595,men:api:92526,H. T. Grohbruegge,auto_mapped,men:sackmann:214228,both_mapped
api_tennis:12132669,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:68731,I. Iutkin,auto_mapped,men:sackmann:213024,men:api:700,A. Raynel,auto_mapped,men:sackmann:209985,both_mapped
api_tennis:12132670,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:62037,E. Pleshivtsev,auto_mapped,men:sackmann:212574,men:api:87143,J. Wygona,auto_mapped,men:sackmann:214037,both_mapped
api_tennis:12132671,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:564,N. D. Ionel,auto_mapped,men:sackmann:207660,men:api:88314,L. Aerne,auto_mapped,men:sackmann:208154,both_mapped
api_tennis:12132672,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:58193,A. Majchrzak,auto_mapped,men:sackmann:211358,men:api:750,G. Bosio,auto_mapped,men:sackmann:208152,both_mapped
api_tennis:12132673,2026-06-02,men,itf,clay,M15 Tsaghkadzor 2,men:api:96047,D. Vishenchuk Vishenko,auto_mapped,men:sackmann:214081,men:api:103096,D. Zogranian,auto_mapped,men:sackmann:214622,both_mapped
api_tennis:12132723,2026-06-02,women,itf,clay,W15 Osijek,women:api:76954,V. Artemeva,auto_mapped,women:sackmann:267841,women:api:82621,A. Jelinkova,auto_mapped,women:sackmann:267859,both_mapped
api_tennis:12132725,2026-06-02,women,itf,clay,W15 Osijek,women:api:23388,K. Tsygourova,auto_mapped,women:sackmann:216173,women:api:70093,B. Michalkova,auto_mapped,women:sackmann:259981,both_mapped
api_tennis:12132743,2026-06-02,men,itf,hard,M15 Harmon,men:api:84610,Y. Hirose,auto_mapped,men:sackmann:213917,men:api:83187,G. Voelzke,auto_mapped,men:sackmann:213882,both_mapped
api_tennis:12132744,2026-06-02,men,itf,hard,M15 Harmon,men:api:39158,Y. Kusuhara,auto_mapped,men:sackmann:211550,men:api:92940,E. Komada,auto_mapped,men:sackmann:214606,both_mapped
api_tennis:12132773,2026-06-02,men,itf,hard,M15 Harmon,men:api:9655,K. Nishiwaki,auto_mapped,men:sackmann:144744,men:api:103127,H. Lai San,auto_mapped,men:sackmann:214607,both_mapped
api_tennis:12132774,2026-06-02,men,itf,hard,M15 Harmon,men:api:69059,L. Vickery,auto_mapped,men:sackmann:212956,men:api:12991,R. Jackson,auto_mapped,men:sackmann:208878,both_mapped
api_tennis:12132776,2026-06-02,men,itf,hard,M15 Kayseri 3,men:api:54047,D. Phillips,auto_mapped,men:sackmann:213957,men:api:52054,T. Derepasko,auto_mapped,men:sackmann:212157,both_mapped
api_tennis:12132778,2026-06-02,men,itf,hard,M15 Kayseri 3,men:api:54464,A. Ganesan,auto_mapped,men:sackmann:212258,men:api:55761,A. Milushev,auto_mapped,men:sackmann:212037,both_mapped
api_tennis:12132779,2026-06-02,men,itf,clay,M15 Kursumlijska Banja 3,men:api:382,S. Cuenin,auto_mapped,men:sackmann:209952,men:api:103128,A. Postic,auto_mapped,men:sackmann:214596,both_mapped
api_tennis:12132780,2026-06-02,men,itf,clay,M15 Kursumlijska Banja 3,men:api:75358,S. Fita Juan,auto_mapped,men:sackmann:211390,men:api:67917,V. Jankanj,auto_mapped,men:sackmann:212892,both_mapped
api_tennis:12132781,2026-06-02,men,itf,clay,M15 Kursumlijska Banja 3,men:api:10021,L. Gagliardo,auto_mapped,men:sackmann:207682,men:api:56794,N. Jovic,auto_mapped,men:sackmann:212624,both_mapped
api_tennis:12132783,2026-06-02,men,itf,clay,M15 Ljubljana,men:api:54748,A. Jeran,auto_mapped,men:sackmann:211334,men:api:18335,L. A. Falabella,auto_mapped,men:sackmann:206556,both_mapped
api_tennis:12132784,2026-06-02,men,itf,clay,M15 Ljubljana,men:api:783,N. Schell,auto_mapped,men:sackmann:200276,men:api:70351,N. Toffanin,auto_mapped,men:sackmann:211532,both_mapped
api_tennis:12132785,2026-06-02,men,itf,clay,M15 Ljubljana,men:api:2023,A. Weis,auto_mapped,men:sackmann:200255,men:api:40216,M. Fondriest,auto_mapped,men:sackmann:211667,both_mapped
api_tennis:12132786,2026-06-02,men,itf,clay,M15 Ljubljana,men:api:10865,D. Dietrich,auto_mapped,men:sackmann:210157,men:api:80515,D. Kopilevich,auto_mapped,men:sackmann:213774,both_mapped
api_tennis:12132787,2026-06-02,men,itf,clay,M15 Ljubljana,men:api:773,C. Sigsgaard,auto_mapped,men:sackmann:144841,men:api:60151,J. Gschwendtner,auto_mapped,men:sackmann:202244,both_mapped
api_tennis:12132788,2026-06-02,men,itf,hard,M15 Monastir 21,men:api:55150,L. Hooper,auto_mapped,men:sackmann:213131,men:api:12970,T. Silva,auto_mapped,men:sackmann:130493,both_mapped
api_tennis:12132789,2026-06-02,men,itf,clay,M15 Rosbach (Germany),men:api:38100,T. Al Azmeh,auto_mapped,men:sackmann:210727,men:api:4056,M. De Krom,auto_mapped,men:sackmann:202148,both_mapped
api_tennis:12132790,2026-06-02,men,itf,clay,M15 Rosbach (Germany),men:api:54889,V. Marysko,auto_mapped,men:sackmann:212288,men:api:60968,J. Schlageter,auto_mapped,men:sackmann:202419,both_mapped
api_tennis:12132791,2026-06-02,men,itf,clay,M15 Rosbach (Germany),men:api:89202,J. O. Lien,auto_mapped,men:sackmann:214231,men:api:91506,E. D. Mueller,auto_mapped,men:sackmann:214212,both_mapped
api_tennis:12132792,2026-06-02,men,itf,clay,M15 Rosbach (Germany),men:api:9232,T. Papamalamis,auto_mapped,men:sackmann:210494,men:api:91507,A. Barbic,auto_mapped,men:sackmann:214211,both_mapped
api_tennis:12132794,2026-06-02,women,itf,hard,W15 Kayseri 3,women:api:39124,A. Arystanbekova,auto_mapped,women:sackmann:237465,women:api:1344,I. Yoruk,auto_mapped,women:sackmann:215879,both_mapped
api_tennis:12132797,2026-06-02,women,itf,hard,W15 Kayseri 3,women:api:13075,M. Villet,auto_mapped,women:sackmann:219979,women:api:40077,Y. Konstantinova,auto_mapped,women:sackmann:259849,both_mapped
api_tennis:12132798,2026-06-02,women,itf,hard,W15 Kayseri 3,women:api:82996,P. Skopintseva,auto_mapped,women:sackmann:269773,women:api:103129,Y. Krupina,auto_mapped,women:sackmann:270566,both_mapped
api_tennis:12132799,2026-06-02,women,itf,hard,W15 Kayseri 3,women:api:13028,D. Turkmen,auto_mapped,women:sackmann:220356,women:api:73865,E. Sartz-Lunde,auto_mapped,women:sackmann:253665,both_mapped
api_tennis:12132800,2026-06-02,women,itf,clay,W15 Kursumlijska Banja 3,women:api:40517,D. Charintceva,auto_mapped,women:sackmann:260274,women:api:38018,A. Giraldi Requena,auto_mapped,women:sackmann:216198,both_mapped
api_tennis:12132801,2026-06-02,women,itf,clay,W15 Kursumlijska Banja 3,women:api:68680,D. Popovski,auto_mapped,women:sackmann:267441,women:api:69065,A. I. Anghel,auto_mapped,women:sackmann:264505,both_mapped
api_tennis:12132802,2026-06-02,women,itf,clay,W15 Kursumlijska Banja 3,women:api:89635,K. Vaja,auto_mapped,women:sackmann:265036,women:api:90582,S. Cozma,auto_mapped,women:sackmann:270268,both_mapped
api_tennis:12132803,2026-06-02,women,itf,clay,W15 Kursumlijska Banja 3,women:api:2600,J. Stamatova,auto_mapped,women:sackmann:206336,women:api:53165,E. Plosnik,auto_mapped,women:sackmann:263809,both_mapped
api_tennis:12132804,2026-06-02,women,itf,clay,W15 Kursumlijska Banja 3,women:api:77279,E. Zozaya Menendez,auto_mapped,women:sackmann:269945,women:api:14382,H. Stevic,auto_mapped,women:sackmann:221740,both_mapped
api_tennis:12132805,2026-06-02,women,itf,hard,W15 Monastir 16,women:api:53340,B. Passola,auto_mapped,women:sackmann:260926,women:api:89985,G. Pop,auto_mapped,women:sackmann:268802,both_mapped
api_tennis:12132807,2026-06-02,women,itf,hard,W15 Monastir 16,women:api:67621,N. Sousa Salazar,auto_mapped,women:sackmann:266455,women:api:86840,L. Newberry,auto_mapped,women:sackmann:259964,both_mapped
api_tennis:12132808,2026-06-02,women,itf,clay,W15 Ontinyent (Spain),women:api:13821,R. Gonzalez Vilar,auto_mapped,women:sackmann:223326,women:api:77369,C. Corte,auto_mapped,women:sackmann:261092,both_mapped
api_tennis:12132809,2026-06-02,women,itf,clay,W15 Ontinyent (Spain),women:api:32562,S. Lam,auto_mapped,women:sackmann:260845,women:api:57703,Y. L. Muelle Valdez,auto_mapped,women:sackmann:266629,both_mapped
api_tennis:12132811,2026-06-02,women,itf,clay,W15 Ontinyent (Spain),women:api:53625,M. Argyrokastriti,auto_mapped,women:sackmann:240166,women:api:102964,A. Malygina,auto_mapped,women:sackmann:270559,both_mapped
api_tennis:12132813,2026-06-02,women,itf,clay,W15 Ontinyent (Spain),women:api:13809,E. Tse,auto_mapped,women:sackmann:223163,women:api:103337,C. Guerrero Calvo,auto_mapped,women:sackmann:270560,both_mapped
api_tennis:12132814,2026-06-02,women,itf,hard,W50 Montemor-o-Novo,women:api:1418,A. Rey Garcia,auto_mapped,women:sackmann:221454,women:api:10896,C. Kuhl,auto_mapped,women:sackmann:230882,both_mapped
api_tennis:12132815,2026-06-02,women,itf,hard,W50 Montemor-o-Novo,women:api:70322,E. Adeshina,auto_mapped,women:sackmann:221959,women:api:59608,C. Tomai,auto_mapped,women:sackmann:260066,both_mapped
api_tennis:12132816,2026-06-02,women,itf,hard,W50 Montemor-o-Novo,women:api:458,A. Kulikova,auto_mapped,women:sackmann:214741,women:api:2565,A. Gillan,auto_mapped,women:sackmann:216268,both_mapped
api_tennis:12132817,2026-06-02,women,itf,hard,W50 Montemor-o-Novo,women:api:1410,F. Jorge,auto_mapped,women:sackmann:216055,women:api:67693,C. Keitel,auto_mapped,women:sackmann:260842,both_mapped
api_tennis:12132818,2026-06-02,women,itf,hard,W50 Montemor-o-Novo,women:api:97,M. Jorge,auto_mapped,women:sackmann:221164,women:api:1790,S. Vickery,auto_mapped,women:sackmann:203500,both_mapped
api_tennis:12132819,2026-06-02,women,itf,hard,W50 Montemor-o-Novo,women:api:9407,Y. Ku,auto_mapped,women:sackmann:220454,women:api:11610,I. Dapkute,auto_mapped,women:sackmann:210158,both_mapped
api_tennis:12132820,2026-06-02,women,itf,hard,W50 Montemor-o-Novo,women:api:20501,M. Martinez Vaquero,auto_mapped,women:sackmann:222891,women:api:15372,V. Losciale,auto_mapped,women:sackmann:219331,both_mapped
api_tennis:12132821,2026-06-02,women,itf,clay,W75 Caserta,women:api:487,N. Schunk,auto_mapped,women:sackmann:221768,women:api:63288,T. J. Brockmann,auto_mapped,women:sackmann:260598,both_mapped
api_tennis:12132822,2026-06-02,women,itf,clay,W75 Caserta,women:api:1016,D. Cherubini,auto_mapped,women:sackmann:221000,women:api:53646,A. Akli,auto_mapped,women:sackmann:264149,both_mapped
api_tennis:12132823,2026-06-02,women,itf,clay,W75 Caserta,women:api:1125,L. Pigossi,auto_mapped,women:sackmann:206007,women:api:1366,G. da Silva Fick,auto_mapped,women:sackmann:215832,both_mapped
api_tennis:12132824,2026-06-02,women,itf,clay,W75 Caserta,women:api:10912,F. Urgesi,auto_mapped,women:sackmann:223415,women:api:13506,V. Wolff,auto_mapped,women:sackmann:215386,both_mapped
api_tennis:12132825,2026-06-02,women,itf,clay,W75 Caserta,women:api:1124,A. Rame,auto_mapped,women:sackmann:214254,women:api:13503,E. Seibold,auto_mapped,women:sackmann:215459,both_mapped
api_tennis:12132827,2026-06-02,women,itf,clay,W75 Caserta,women:api:72030,M. Lombardini,auto_mapped,women:sackmann:267409,women:api:57428,F. Sacco,auto_mapped,women:sackmann:221864,both_mapped
api_tennis:12132828,2026-06-02,women,itf,clay,W75 Caserta,women:api:512,M. Trevisan,auto_mapped,women:sackmann:203354,women:api:67747,E. R. Bertea,auto_mapped,women:sackmann:246493,both_mapped
api_tennis:12132942,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:19162,S. Mikaca,auto_mapped,women:sackmann:222177,women:api:68048,K. Najzer,auto_mapped,women:sackmann:264165,both_mapped
api_tennis:12132943,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:11614,T. Nikcevic,auto_mapped,women:sackmann:222677,women:api:59689,A. Senica,auto_mapped,women:sackmann:263808,both_mapped
api_tennis:12132944,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:24470,S. Auer,auto_mapped,women:sackmann:222558,women:api:103225,D. Alekseeva,auto_mapped,women:sackmann:270558,both_mapped
api_tennis:12132945,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:91359,A. Korpanec Davies,auto_mapped,women:sackmann:260914,women:api:64803,S. Remander,auto_mapped,women:sackmann:222427,both_mapped
api_tennis:12132946,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:1355,L. Petruzelova,auto_mapped,women:sackmann:221219,women:api:72055,G. Fenyves,auto_mapped,women:sackmann:261126,both_mapped
api_tennis:12132947,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:82804,S. Dzimovic,auto_mapped,women:sackmann:267943,women:api:103226,K. Shitikova,auto_mapped,women:sackmann:270557,both_mapped
api_tennis:12132948,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:78941,M. Drobysheva,auto_mapped,women:sackmann:261061,women:api:38960,V. Borodulina,auto_mapped,women:sackmann:222044,both_mapped
api_tennis:12132949,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:74799,T. Kovacevic,auto_mapped,women:sackmann:269704,women:api:75944,L. Schruff,auto_mapped,women:sackmann:269769,both_mapped
api_tennis:12132950,2026-06-02,women,itf,clay,W15 Banja Luka,women:api:59853,A. Polakovicova,auto_mapped,women:sackmann:260839,women:api:50431,S. Tucakovic,auto_mapped,women:sackmann:260277,both_mapped
api_tennis:12132952,2026-06-02,women,itf,hard,W15 Brasilia (Brazil),women:api:62569,L. Badia,auto_mapped,women:sackmann:266593,women:api:8439,R. Pereira,auto_mapped,women:sackmann:215721,both_mapped
api_tennis:12132965,2026-06-02,women,itf,hard,W100 Sumter,women:api:2391,M. Brengle,auto_mapped,women:sackmann:201483,women:api:1429,H. Giavara,auto_mapped,women:sackmann:215840,both_mapped
api_tennis:12132972,2026-06-02,women,itf,hard,"W15 Lakewood, CA 2",women:api:84315,J. Chan,auto_mapped,women:sackmann:270125,women:api:3325,C. Aulia,auto_mapped,women:sackmann:223160,both_mapped
api_tennis:12132974,2026-06-02,women,itf,hard,"W15 Lakewood, CA 2",women:api:11728,K. Kosan,auto_mapped,women:sackmann:221913,women:api:32561,C. Jauffret,auto_mapped,women:sackmann:263981,both_mapped
api_tennis:12132975,2026-06-02,women,itf,hard,"W15 Lakewood, CA 2",women:api:7992,J. Brown,auto_mapped,women:sackmann:222035,women:api:103246,T. Saulter,auto_mapped,women:sackmann:270579,both_mapped
api_tennis:12132980,2026-06-02,men,itf,hard,"M15 Lakewood, CA 2",men:api:75350,M. Arseneault,auto_mapped,men:sackmann:212530,men:api:55112,D. Rolland,auto_mapped,men:sackmann:148673,both_mapped
api_tennis:12132981,2026-06-02,men,itf,hard,"M15 Lakewood, CA 2",men:api:32559,O. Baris,auto_mapped,men:sackmann:210028,men:api:85191,T. Dean,auto_mapped,men:sackmann:213932,both_mapped
api_tennis:12132982,2026-06-02,men,itf,hard,"M15 Lakewood, CA 2",men:api:10873,K. Miyoshi,auto_mapped,men:sackmann:211501,men:api:89239,M. Latak,auto_mapped,men:sackmann:214269,both_mapped
api_tennis:12132988,2026-06-02,men,itf,clay,M25 Cuiaba,men:api:40143,G. Ribeiro de Almeida,auto_mapped,men:sackmann:211479,men:api:54079,J. Estevez,auto_mapped,men:sackmann:211661,both_mapped
api_tennis:12132989,2026-06-02,men,itf,clay,M25 Cuiaba,men:api:66890,S. Heredia,auto_mapped,men:sackmann:212831,men:api:57479,E. Camargo Lima,auto_mapped,men:sackmann:212295,both_mapped
api_tennis:12132990,2026-06-02,men,itf,clay,M25 Cuiaba,men:api:38849,N. Oliveira,auto_mapped,men:sackmann:211664,men:api:53136,B. Fernandez,auto_mapped,men:sackmann:210218,both_mapped
api_tennis:12132991,2026-06-02,men,itf,clay,M25 Cuiaba,men:api:14273,N. Zanellato,auto_mapped,men:sackmann:210052,men:api:15381,P. Rodrigues,auto_mapped,men:sackmann:109946,both_mapped
api_tennis:12132992,2026-06-02,men,itf,clay,M25 Cuiaba,men:api:28260,M. Alves,auto_mapped,men:sackmann:127123,men:api:39931,N. Villalon,auto_mapped,men:sackmann:210507,both_mapped
api_tennis:12132993,2026-06-02,men,itf,clay,M25 Cuiaba,men:api:65990,C. M. Zarate,auto_mapped,men:sackmann:212785,men:api:37940,R. Augusto dos Santos,auto_mapped,men:sackmann:211660,both_mapped
api_tennis:12132994,2026-06-02,men,itf,clay,M25 Cuiaba,men:api:76538,K. Noatto,auto_mapped,men:sackmann:213613,men:api:59646,L. Bojicic Ono,auto_mapped,men:sackmann:212601,both_mapped
